Loan_ID,Client_ID,Loan_Type,Principal_Amount,Interest_Rate,Loan_Term_Months,Start_Date,End_Date,Outstanding_Balance,Loan_Status,Default_Status,Created_At
236,301,Student Loan,24007.39,2.9,120,2024-05-29,2034-05-29,0.0,Closed,No,2024-05-22 15:16:43
237,301,Credit Line,8387.46,6.0,12,2021-11-21,2022-11-21,8387.46,Active,No,2021-11-19 18:53:43
238,304,Auto Loan,37912.0,3.8,48,2021-11-24,2025-11-24,0.0,Closed,No,2021-11-18 22:03:42
239,307,Auto Loan,13779.18,3.8,48,2020-11-17,2024-11-17,0.0,Closed,Yes,2020-11-12 19:26:15
240,307,Small Business Loan,103036.58,5.5,84,2020-04-11,2027-04-11,0.0,Closed,Yes,2020-04-07 15:36:39
241,307,Mortgage,375927.96,1.5,240,2023-03-19,2043-03-19,0.0,Closed,No,2023-03-12 17:55:49
242,309,Small Business Loan,42745.27,5.5,84,2022-07-16,2029-07-16,0.0,Closed,No,2022-07-14 06:25:27
243,309,Mortgage,207113.29,1.5,240,2021-03-15,2041-03-15,0.0,Closed,No,2021-03-08 20:03:37
244,309,Student Loan,34240.74,2.9,120,2021-02-17,2031-02-17,0.0,Closed,No,2021-02-11 06:11:36
245,310,Auto Loan,72752.83,3.8,48,2023-12-30,2027-12-30,0.0,Closed,No,2023-12-29 04:57:30
246,315,Credit Line,16844.5,6.0,12,2025-01-02,2026-01-02,0.0,Closed,No,2024-12-26 04:48:18
247,316,Mortgage,309573.9,1.5,240,2021-06-19,2041-06-19,309573.9,Active,No,2021-06-16 15:27:54
248,318,Mortgage,52112.43,1.5,240,2020-12-28,2040-12-28,52112.43,Active,No,2020-12-23 23:14:15
249,319,Personal Loan,1507.2,4.2,60,2023-02-04,2028-02-04,0.0,Closed,No,2023-01-29 12:16:53
250,320,Mortgage,315179.08,1.5,240,2024-06-22,2044-06-22,0.0,Closed,No,2024-06-20 11:53:30
251,320,Personal Loan,40205.16,4.2,60,2023-08-23,2028-08-23,0.0,Closed,No,2023-08-17 21:31:51
252,321,Student Loan,12488.78,2.9,120,2022-12-30,2032-12-30,0.0,Closed,No,2022-12-23 11:34:45
253,321,Small Business Loan,163284.23,5.5,84,2020-08-02,2027-08-02,163284.23,Active,No,2020-07-26 22:51:01
254,322,Mortgage,285773.33,1.5,240,2020-09-21,2040-09-21,0.0,Closed,No,2020-09-18 09:58:48
255,322,Student Loan,28913.17,2.9,120,2021-03-03,2031-03-03,0.0,Closed,No,2021-02-28 06:51:56
256,325,Personal Loan,44450.78,4.2,60,2022-11-16,2027-11-16,0.0,Closed,No,2022-11-10 15:12:13
257,325,Student Loan,37542.86,2.9,120,2022-03-25,2032-03-25,0.0,Closed,No,2022-03-22 15:15:19
258,325,Personal Loan,25289.63,4.2,60,2021-04-29,2026-04-29,25289.63,Active,No,2021-04-28 07:05:20
259,325,Auto Loan,95297.96,3.8,48,2024-08-17,2028-08-17,0.0,Closed,No,2024-08-11 21:13:54
260,326,Credit Line,12052.14,6.0,12,2024-07-15,2025-07-15,0.0,Closed,No,2024-07-14 13:41:44
261,327,Student Loan,4206.23,2.9,120,2023-01-09,2033-01-09,4206.23,Active,No,2023-01-03 06:03:16
262,330,Auto Loan,11556.04,3.8,48,2020-07-21,2024-07-21,11556.04,Active,No,2020-07-18 00:57:03
263,332,Auto Loan,94564.59,3.8,48,2022-10-03,2026-10-03,0.0,Closed,No,2022-09-29 23:41:53
264,333,Student Loan,7916.08,2.9,120,2024-02-25,2034-02-25,0.0,Closed,No,2024-02-20 11:56:59
265,333,Personal Loan,15592.64,4.2,60,2022-10-05,2027-10-05,0.0,Closed,No,2022-10-04 04:07:06
266,335,Credit Line,3013.75,6.0,12,2024-02-08,2025-02-08,0.0,Closed,No,2024-02-03 19:56:20
267,335,Small Business Loan,25981.45,5.5,84,2022-10-08,2029-10-08,25981.45,Active,No,2022-10-07 01:53:38
268,337,Small Business Loan,105181.59,5.5,84,2024-12-17,2031-12-17,0.0,Closed,No,2024-12-12 19:23:46
269,337,Mortgage,89534.07,1.5,240,2023-12-30,2043-12-30,0.0,Closed,No,2023-12-29 16:50:48
270,338,Auto Loan,98518.2,3.8,48,2025-05-09,2029-05-09,0.0,Closed,No,2025-05-04 18:00:40
271,338,Small Business Loan,32836.23,5.5,84,2024-03-08,2031-03-08,0.0,Closed,No,2024-03-07 05:23:01
272,341,Small Business Loan,83271.27,5.5,84,2024-03-10,2031-03-10,0.0,Closed,No,2024-03-09 08:21:50
273,344,Mortgage,99011.89,1.5,240,2022-04-25,2042-04-25,0.0,Closed,No,2022-04-20 14:51:03
274,344,Auto Loan,84332.2,3.8,48,2024-06-24,2028-06-24,84332.2,Active,No,2024-06-19 11:36:47
275,344,Small Business Loan,95436.43,5.5,84,2025-01-08,2032-01-08,0.0,Closed,No,2025-01-03 19:13:26
276,345,Small Business Loan,247836.83,5.5,84,2023-09-10,2030-09-10,247836.83,Active,No,2023-09-05 11:35:30
277,346,Auto Loan,9586.61,3.8,48,2020-09-21,2024-09-21,0.0,Closed,No,2020-09-19 01:58:31
278,347,Small Business Loan,140468.42,5.5,84,2020-09-16,2027-09-16,0.0,Closed,No,2020-09-09 20:16:14
279,348,Small Business Loan,196762.89,5.5,84,2022-08-30,2029-08-30,196762.89,Active,No,2022-08-25 08:11:34
280,350,Credit Line,2797.03,6.0,12,2023-04-19,2024-04-19,2797.03,Active,No,2023-04-13 04:45:49
281,351,Small Business Loan,46821.73,5.5,84,2020-12-03,2027-12-03,0.0,Closed,No,2020-11-28 21:26:41
282,351,Mortgage,417434.0,1.5,240,2021-12-03,2041-12-03,0.0,Closed,No,2021-11-27 22:26:19
283,352,Small Business Loan,72168.86,5.5,84,2022-02-07,2029-02-07,72168.86,Active,No,2022-01-31 14:28:10
284,354,Mortgage,108744.76,1.5,240,2023-05-31,2043-05-31,0.0,Closed,No,2023-05-27 14:32:10
285,355,Auto Loan,34174.5,3.8,48,2020-11-04,2024-11-04,34174.5,Active,No,2020-10-28 12:43:27
286,355,Auto Loan,36699.69,3.8,48,2021-02-21,2025-02-21,0.0,Closed,No,2021-02-15 21:02:20
287,355,Auto Loan,6367.95,3.8,48,2023-06-06,2027-06-06,0.0,Closed,No,2023-06-01 08:27:04
288,355,Mortgage,417974.89,1.5,240,2024-06-04,2044-06-04,0.0,Closed,No,2024-06-03 10:46:24
289,355,Mortgage,152735.9,1.5,240,2020-04-01,2040-04-01,0.0,Closed,No,2020-03-29 09:32:31
290,358,Credit Line,9232.31,6.0,12,2024-08-31,2025-08-31,0.0,Closed,No,2024-08-24 21:27:08
291,358,Auto Loan,36440.42,3.8,48,2024-11-12,2028-11-12,0.0,Closed,No,2024-11-06 08:25:05
292,361,Small Business Loan,235847.48,5.5,84,2023-07-24,2030-07-24,0.0,Closed,No,2023-07-21 20:09:45
293,363,Credit Line,6416.79,6.0,12,2022-10-13,2023-10-13,0.0,Closed,No,2022-10-12 14:01:29
294,364,Small Business Loan,114216.76,5.5,84,2023-06-23,2030-06-23,114216.76,Active,Yes,2023-06-19 01:42:49
295,365,Auto Loan,62857.07,3.8,48,2023-04-14,2027-04-14,0.0,Closed,No,2023-04-09 20:28:07
296,366,Mortgage,263403.04,1.5,240,2024-05-21,2044-05-21,263403.04,Active,No,2024-05-15 20:09:39
297,371,Small Business Loan,17649.42,5.5,84,2023-03-02,2030-03-02,17649.42,Active,No,2023-03-01 06:42:18
298,371,Student Loan,22413.26,2.9,120,2024-04-26,2034-04-26,0.0,Closed,No,2024-04-19 23:51:48
299,372,Mortgage,149688.19,1.5,240,2020-08-12,2040-08-12,149688.19,Active,No,2020-08-08 20:33:39
300,374,Mortgage,263665.25,1.5,240,2021-08-26,2041-08-26,263665.25,Active,No,2021-08-19 02:49:20
301,375,Credit Line,6102.86,6.0,12,2020-10-13,2021-10-13,6102.86,Active,No,2020-10-12 16:23:28
302,379,Credit Line,1625.69,6.0,12,2020-04-03,2021-04-03,0.0,Closed,No,2020-03-30 09:43:35
303,382,Auto Loan,28795.31,3.8,48,2025-05-07,2029-05-07,0.0,Closed,No,2025-05-03 17:11:29
304,384,Credit Line,7519.35,6.0,12,2021-06-10,2022-06-10,0.0,Closed,No,2021-06-03 20:56:33
305,385,Mortgage,250645.04,1.5,240,2024-03-20,2044-03-20,0.0,Closed,No,2024-03-15 12:01:03
306,386,Auto Loan,46954.04,3.8,48,2020-07-29,2024-07-29,0.0,Closed,No,2020-07-22 12:15:42
307,387,Small Business Loan,218422.54,5.5,84,2023-01-09,2030-01-09,0.0,Closed,No,2023-01-04 14:38:38
308,388,Auto Loan,47086.94,3.8,48,2024-09-17,2028-09-17,0.0,Closed,No,2024-09-14 22:41:11
309,390,Credit Line,5828.45,6.0,12,2020-04-29,2021-04-29,0.0,Closed,No,2020-04-22 07:08:03
310,390,Student Loan,59343.27,2.9,120,2023-02-27,2033-02-27,59343.27,Active,No,2023-02-24 21:05:09
311,393,Credit Line,16780.01,6.0,12,2025-03-04,2026-03-04,0.0,Closed,No,2025-02-25 10:33:33
312,395,Credit Line,13892.56,6.0,12,2022-01-03,2023-01-03,13892.56,Active,No,2022-01-02 20:36:53
313,397,Mortgage,103920.14,1.5,240,2025-04-03,2045-04-03,0.0,Closed,No,2025-03-27 13:40:41
314,398,Mortgage,426051.35,1.5,240,2024-02-08,2044-02-08,0.0,Closed,No,2024-02-02 07:17:15
315,398,Small Business Loan,231551.48,5.5,84,2023-07-18,2030-07-18,231551.48,Active,No,2023-07-13 14:27:45
316,399,Small Business Loan,228687.46,5.5,84,2024-10-03,2031-10-03,0.0,Closed,No,2024-09-26 08:26:22
317,399,Credit Line,2077.2,6.0,12,2024-02-26,2025-02-26,0.0,Closed,No,2024-02-21 01:38:37
318,401,Student Loan,19088.0,2.9,120,2021-12-05,2031-12-05,0.0,Closed,No,2021-12-01 02:35:00
319,402,Mortgage,210980.93,1.5,240,2021-10-12,2041-10-12,0.0,Closed,No,2021-10-11 05:01:25
320,402,Personal Loan,35938.47,4.2,60,2020-04-18,2025-04-18,0.0,Closed,No,2020-04-11 14:59:15
321,402,Credit Line,19996.56,6.0,12,2022-12-21,2023-12-21,0.0,Closed,No,2022-12-15 19:51:05
322,404,Personal Loan,36001.91,4.2,60,2025-04-08,2030-04-08,36001.91,Active,No,2025-04-03 12:56:33
323,407,Small Business Loan,245244.3,5.5,84,2025-01-12,2032-01-12,0.0,Closed,No,2025-01-07 02:17:46
324,408,Student Loan,32569.18,2.9,120,2021-01-09,2031-01-09,32569.18,Active,No,2021-01-02 11:58:48
325,409,Mortgage,63783.57,1.5,240,2022-01-20,2042-01-20,0.0,Closed,No,2022-01-14 22:54:58
326,410,Personal Loan,36269.39,4.2,60,2020-12-31,2025-12-31,0.0,Closed,No,2020-12-29 08:58:13
327,412,Personal Loan,16311.21,4.2,60,2024-05-17,2029-05-17,0.0,Closed,No,2024-05-10 01:23:21
328,413,Personal Loan,30667.51,4.2,60,2024-05-25,2029-05-25,0.0,Closed,No,2024-05-24 18:10:44
329,414,Credit Line,12740.9,6.0,12,2022-12-28,2023-12-28,12740.9,Active,No,2022-12-22 12:34:24
330,414,Student Loan,35855.03,2.9,120,2025-03-24,2035-03-24,0.0,Closed,No,2025-03-21 01:20:27
331,415,Small Business Loan,34770.7,5.5,84,2021-02-06,2028-02-06,34770.7,Active,No,2021-01-31 04:22:27
332,415,Mortgage,382327.5,1.5,240,2021-02-11,2041-02-11,382327.5,Active,No,2021-02-08 04:27:03
333,416,Mortgage,385036.52,1.5,240,2021-06-24,2041-06-24,385036.52,Active,No,2021-06-21 12:13:27
334,418,Credit Line,9085.78,6.0,12,2020-02-29,2021-02-28,9085.78,Active,No,2020-02-22 23:53:45
335,418,Personal Loan,9783.94,4.2,60,2024-05-14,2029-05-14,0.0,Closed,No,2024-05-10 05:24:31
336,419,Personal Loan,42348.61,4.2,60,2022-12-07,2027-12-07,0.0,Closed,No,2022-12-02 09:29:46
337,419,Credit Line,10582.27,6.0,12,2022-12-24,2023-12-24,10582.27,Active,No,2022-12-18 02:24:29
338,419,Student Loan,52522.7,2.9,120,2022-08-13,2032-08-13,52522.7,Active,No,2022-08-12 20:07:47
339,420,Auto Loan,78445.6,3.8,48,2021-02-02,2025-02-02,0.0,Closed,Yes,2021-01-26 07:23:34
340,421,Auto Loan,88650.53,3.8,48,2025-04-29,2029-04-29,0.0,Closed,No,2025-04-26 05:48:05
341,421,Mortgage,108893.67,1.5,240,2020-09-10,2040-09-10,0.0,Closed,No,2020-09-07 11:18:36
342,424,Student Loan,54464.49,2.9,120,2021-01-28,2031-01-28,54464.49,Active,No,2021-01-23 00:59:18
343,426,Credit Line,19159.86,6.0,12,2024-08-31,2025-08-31,0.0,Closed,No,2024-08-30 20:43:16
344,427,Personal Loan,24509.69,4.2,60,2022-05-20,2027-05-20,0.0,Closed,No,2022-05-17 16:04:39
345,427,Credit Line,17869.1,6.0,12,2020-04-20,2021-04-20,0.0,Closed,No,2020-04-17 11:08:41
346,427,Credit Line,17349.75,6.0,12,2020-05-10,2021-05-10,17349.75,Active,No,2020-05-06 14:21:14
347,427,Mortgage,310037.43,1.5,240,2020-08-14,2040-08-14,0.0,Closed,No,2020-08-08 04:13:02
348,428,Small Business Loan,153246.13,5.5,84,2022-05-14,2029-05-14,0.0,Closed,No,2022-05-07 20:38:11
349,428,Credit Line,16915.14,6.0,12,2022-05-23,2023-05-23,0.0,Closed,No,2022-05-16 20:44:14
350,428,Small Business Loan,154841.05,5.5,84,2024-11-30,2031-11-30,0.0,Closed,No,2024-11-29 01:18:28
351,428,Mortgage,216355.63,1.5,240,2021-02-17,2041-02-17,216355.63,Active,No,2021-02-16 12:50:05
352,429,Small Business Loan,93545.91,5.5,84,2022-04-24,2029-04-24,93545.91,Active,No,2022-04-19 14:09:15
353,429,Small Business Loan,36893.06,5.5,84,2024-01-07,2031-01-07,0.0,Closed,No,2024-01-05 09:20:49
354,431,Auto Loan,48412.74,3.8,48,2020-02-13,2024-02-13,0.0,Closed,No,2020-02-06 12:27:46
355,431,Personal Loan,17845.85,4.2,60,2023-02-28,2028-02-28,0.0,Closed,Yes,2023-02-26 12:02:57
356,434,Small Business Loan,142919.59,5.5,84,2022-05-22,2029-05-22,142919.59,Active,No,2022-05-18 18:47:20
357,434,Credit Line,848.97,6.0,12,2022-09-22,2023-09-22,0.0,Closed,No,2022-09-19 23:43:40
358,436,Personal Loan,45369.71,4.2,60,2022-08-19,2027-08-19,0.0,Closed,No,2022-08-12 08:31:52
359,436,Small Business Loan,141080.25,5.5,84,2023-05-16,2030-05-16,0.0,Closed,No,2023-05-13 19:14:56
360,438,Auto Loan,38114.17,3.8,48,2022-12-22,2026-12-22,38114.17,Active,No,2022-12-17 09:43:11
361,438,Credit Line,1912.99,6.0,12,2021-07-19,2022-07-19,0.0,Closed,No,2021-07-15 14:47:46
362,447,Personal Loan,34617.7,4.2,60,2025-03-03,2030-03-03,0.0,Closed,No,2025-02-25 08:36:36
363,448,Small Business Loan,121640.6,5.5,84,2023-05-04,2030-05-04,0.0,Closed,No,2023-05-01 11:04:11
364,448,Student Loan,27543.19,2.9,120,2023-02-18,2033-02-18,27543.19,Active,No,2023-02-16 02:35:19
365,450,Student Loan,49734.12,2.9,120,2024-05-29,2034-05-29,0.0,Closed,No,2024-05-24 05:34:57
366,451,Mortgage,345362.74,1.5,240,2024-01-19,2044-01-19,345362.74,Active,No,2024-01-16 11:34:22
367,452,Small Business Loan,138023.07,5.5,84,2021-06-25,2028-06-25,0.0,Closed,No,2021-06-23 15:32:20
368,457,Personal Loan,40875.1,4.2,60,2022-05-09,2027-05-09,0.0,Closed,No,2022-05-05 14:44:06
369,457,Small Business Loan,182727.05,5.5,84,2021-01-17,2028-01-17,0.0,Closed,No,2021-01-10 11:29:43
370,458,Student Loan,43029.01,2.9,120,2021-04-27,2031-04-27,0.0,Closed,No,2021-04-25 17:41:52
371,459,Mortgage,397031.94,1.5,240,2021-05-12,2041-05-12,0.0,Closed,No,2021-05-11 15:28:53
372,460,Small Business Loan,24544.94,5.5,84,2020-08-21,2027-08-21,24544.94,Active,No,2020-08-18 05:49:47
373,461,Personal Loan,17534.1,4.2,60,2024-04-03,2029-04-03,0.0,Closed,No,2024-03-27 09:40:32
374,461,Small Business Loan,106940.55,5.5,84,2022-06-04,2029-06-04,0.0,Closed,No,2022-05-30 13:19:56
375,461,Credit Line,3547.66,6.0,12,2022-06-22,2023-06-22,3547.66,Active,No,2022-06-16 18:27:51
376,462,Small Business Loan,239596.1,5.5,84,2025-04-24,2032-04-24,239596.1,Active,No,2025-04-18 05:55:52
377,463,Credit Line,19385.44,6.0,12,2022-03-10,2023-03-10,19385.44,Active,No,2022-03-08 23:24:11
378,465,Credit Line,5178.63,6.0,12,2020-03-21,2021-03-21,0.0,Closed,No,2020-03-18 06:20:09
379,466,Personal Loan,5585.03,4.2,60,2023-07-10,2028-07-10,0.0,Closed,No,2023-07-09 21:06:03
380,466,Student Loan,38140.95,2.9,120,2023-10-17,2033-10-17,38140.95,Active,No,2023-10-16 20:40:08
381,466,Credit Line,16183.22,6.0,12,2024-12-11,2025-12-11,0.0,Closed,No,2024-12-06 06:46:20
382,467,Auto Loan,78907.67,3.8,48,2021-07-17,2025-07-17,78907.67,Active,No,2021-07-14 23:14:59
383,467,Credit Line,6779.04,6.0,12,2020-11-12,2021-11-12,0.0,Closed,Yes,2020-11-05 14:01:05
384,467,Credit Line,1574.73,6.0,12,2020-08-22,2021-08-22,1574.73,Active,Yes,2020-08-18 16:40:18
385,469,Student Loan,38603.62,2.9,120,2020-10-24,2030-10-24,0.0,Closed,No,2020-10-22 03:18:48
386,472,Student Loan,11211.7,2.9,120,2021-09-24,2031-09-24,0.0,Closed,No,2021-09-22 06:25:19
387,473,Student Loan,42730.05,2.9,120,2022-02-22,2032-02-22,0.0,Closed,No,2022-02-17 04:44:05
388,475,Credit Line,10593.75,6.0,12,2021-01-20,2022-01-20,10593.75,Active,No,2021-01-16 13:05:50
389,476,Student Loan,4066.98,2.9,120,2022-01-07,2032-01-07,0.0,Closed,No,2022-01-06 10:14:01
390,476,Personal Loan,10576.53,4.2,60,2021-06-28,2026-06-28,0.0,Closed,No,2021-06-27 14:30:23
391,476,Mortgage,396292.9,1.5,240,2021-04-29,2041-04-29,0.0,Closed,No,2021-04-23 21:12:39
392,477,Credit Line,4325.72,6.0,12,2020-03-27,2021-03-27,0.0,Closed,No,2020-03-21 09:56:57
393,478,Personal Loan,4067.06,4.2,60,2021-11-28,2026-11-28,0.0,Closed,No,2021-11-23 21:47:50
394,479,Student Loan,11310.72,2.9,120,2024-09-03,2034-09-03,0.0,Closed,No,2024-08-27 12:16:13
395,479,Small Business Loan,107475.95,5.5,84,2022-05-11,2029-05-11,0.0,Closed,No,2022-05-07 05:14:26
396,481,Personal Loan,39396.35,4.2,60,2022-12-30,2027-12-30,0.0,Closed,No,2022-12-23 01:06:53
397,482,Credit Line,16141.07,6.0,12,2020-05-12,2021-05-12,16141.07,Active,No,2020-05-09 22:47:34
398,483,Credit Line,8797.39,6.0,12,2022-04-03,2023-04-03,8797.39,Active,No,2022-03-29 01:25:26
399,484,Student Loan,55639.49,2.9,120,2023-03-13,2033-03-13,55639.49,Active,No,2023-03-06 09:24:41
400,485,Student Loan,32720.98,2.9,120,2022-09-01,2032-09-01,0.0,Closed,No,2022-08-26 05:18:18
401,486,Student Loan,18131.75,2.9,120,2025-04-13,2035-04-13,0.0,Closed,No,2025-04-10 17:02:52
402,486,Small Business Loan,93648.89,5.5,84,2024-12-15,2031-12-15,93648.89,Active,No,2024-12-14 07:44:37
403,488,Personal Loan,38131.9,4.2,60,2020-07-19,2025-07-19,0.0,Closed,No,2020-07-18 00:40:51
404,489,Credit Line,16074.75,6.0,12,2020-12-15,2021-12-15,0.0,Closed,No,2020-12-08 09:30:01
405,490,Student Loan,14075.08,2.9,120,2024-11-21,2034-11-21,0.0,Closed,No,2024-11-20 16:18:29
406,491,Small Business Loan,60122.83,5.5,84,2025-05-06,2032-05-06,0.0,Closed,No,2025-05-03 06:04:48
407,495,Credit Line,1379.13,6.0,12,2024-08-23,2025-08-23,0.0,Closed,No,2024-08-19 07:11:48
408,497,Auto Loan,18499.08,3.8,48,2022-11-10,2026-11-10,0.0,Closed,No,2022-11-09 02:55:41
409,498,Credit Line,17502.03,6.0,12,2023-11-02,2024-11-02,17502.03,Active,No,2023-10-27 12:20:56
410,499,Mortgage,105811.17,1.5,240,2023-09-30,2043-09-30,0.0,Closed,No,2023-09-27 07:09:44
411,501,Personal Loan,27109.76,4.2,60,2024-06-30,2029-06-30,0.0,Closed,No,2024-06-27 06:56:33
412,504,Credit Line,18378.09,6.0,12,2022-08-01,2023-08-01,18378.09,Active,Yes,2022-07-27 13:01:44
413,504,Auto Loan,13253.94,3.8,48,2020-08-03,2024-08-03,13253.94,Active,No,2020-07-30 05:32:11
414,504,Auto Loan,8136.96,3.8,48,2022-03-19,2026-03-19,0.0,Closed,No,2022-03-15 16:35:09
415,506,Personal Loan,9744.57,4.2,60,2023-12-21,2028-12-21,0.0,Closed,No,2023-12-16 12:06:49
416,506,Small Business Loan,175334.58,5.5,84,2021-10-02,2028-10-02,175334.58,Active,No,2021-09-26 14:28:06
417,507,Mortgage,199350.14,1.5,240,2020-06-20,2040-06-20,0.0,Closed,No,2020-06-15 12:12:04
418,509,Credit Line,3961.85,6.0,12,2024-06-12,2025-06-12,3961.85,Active,No,2024-06-05 10:20:21
419,510,Credit Line,18895.23,6.0,12,2022-11-29,2023-11-29,0.0,Closed,No,2022-11-23 20:48:07
420,510,Small Business Loan,249430.05,5.5,84,2020-06-16,2027-06-16,0.0,Closed,No,2020-06-12 06:10:42
421,510,Mortgage,482901.17,1.5,240,2025-01-19,2045-01-19,0.0,Closed,No,2025-01-16 03:16:20
422,511,Small Business Loan,187468.28,5.5,84,2020-05-21,2027-05-21,0.0,Closed,No,2020-05-19 01:18:28
423,514,Small Business Loan,64429.06,5.5,84,2021-12-12,2028-12-12,0.0,Closed,No,2021-12-11 19:56:13
424,515,Small Business Loan,34473.54,5.5,84,2020-11-06,2027-11-06,0.0,Closed,No,2020-10-31 17:18:28
425,516,Credit Line,3426.07,6.0,12,2021-03-26,2022-03-26,0.0,Closed,No,2021-03-23 10:05:23
426,516,Personal Loan,33355.89,4.2,60,2024-05-10,2029-05-10,0.0,Closed,No,2024-05-05 23:39:54
427,518,Mortgage,435384.52,1.5,240,2024-06-24,2044-06-24,0.0,Closed,No,2024-06-18 01:38:58
428,519,Auto Loan,36721.82,3.8,48,2023-05-19,2027-05-19,0.0,Closed,No,2023-05-13 14:27:13
429,520,Personal Loan,36260.92,4.2,60,2020-05-07,2025-05-07,0.0,Closed,No,2020-05-01 03:40:16
430,524,Small Business Loan,64358.71,5.5,84,2022-08-27,2029-08-27,0.0,Closed,No,2022-08-22 21:46:20
431,524,Student Loan,37197.81,2.9,120,2020-02-07,2030-02-07,0.0,Closed,No,2020-02-06 10:41:57
432,524,Personal Loan,19103.39,4.2,60,2021-06-14,2026-06-14,0.0,Closed,No,2021-06-11 15:46:47
433,526,Credit Line,12730.06,6.0,12,2021-06-13,2022-06-13,0.0,Closed,No,2021-06-10 08:01:13
434,526,Auto Loan,88614.42,3.8,48,2022-10-12,2026-10-12,0.0,Closed,No,2022-10-10 22:32:11
435,528,Student Loan,57680.21,2.9,120,2022-12-05,2032-12-05,57680.21,Active,No,2022-11-30 03:53:07
436,529,Credit Line,3401.21,6.0,12,2023-05-02,2024-05-02,0.0,Closed,No,2023-04-25 01:11:23
437,529,Small Business Loan,25542.19,5.5,84,2022-08-07,2029-08-07,0.0,Closed,No,2022-08-01 21:05:46
438,531,Student Loan,11741.16,2.9,120,2020-07-18,2030-07-18,0.0,Closed,No,2020-07-12 13:28:57
439,531,Auto Loan,43520.02,3.8,48,2021-01-18,2025-01-18,0.0,Closed,No,2021-01-16 19:34:37
440,532,Mortgage,368280.18,1.5,240,2022-03-18,2042-03-18,0.0,Closed,No,2022-03-11 17:04:58
441,533,Auto Loan,89104.02,3.8,48,2024-07-13,2028-07-13,89104.02,Active,No,2024-07-10 19:16:59
442,534,Personal Loan,26828.1,4.2,60,2022-02-09,2027-02-09,0.0,Closed,No,2022-02-02 22:41:57
443,535,Auto Loan,58006.41,3.8,48,2020-03-05,2024-03-05,0.0,Closed,No,2020-03-03 23:04:56
444,536,Mortgage,75915.45,1.5,240,2023-12-16,2043-12-16,0.0,Closed,No,2023-12-10 13:58:14
445,536,Auto Loan,35836.28,3.8,48,2021-03-02,2025-03-02,0.0,Closed,No,2021-02-28 02:14:32
446,536,Mortgage,297511.69,1.5,240,2020-06-02,2040-06-02,0.0,Closed,No,2020-05-27 04:11:27
447,537,Credit Line,12321.96,6.0,12,2024-11-28,2025-11-28,0.0,Closed,No,2024-11-25 21:15:07
448,537,Mortgage,475546.39,1.5,240,2020-09-04,2040-09-04,0.0,Closed,No,2020-09-01 13:52:34
449,537,Credit Line,17464.39,6.0,12,2024-01-31,2025-01-31,17464.39,Active,No,2024-01-30 23:14:55
450,537,Personal Loan,30842.73,4.2,60,2022-12-10,2027-12-10,0.0,Closed,No,2022-12-03 03:14:54
451,537,Mortgage,229606.76,1.5,240,2021-08-11,2041-08-11,0.0,Closed,No,2021-08-09 16:49:30
452,537,Mortgage,373562.98,1.5,240,2021-08-20,2041-08-20,0.0,Closed,No,2021-08-15 13:14:45
453,539,Credit Line,18656.17,6.0,12,2020-07-20,2021-07-20,18656.17,Active,No,2020-07-18 19:57:10
454,539,Auto Loan,19754.68,3.8,48,2021-04-22,2025-04-22,0.0,Closed,No,2021-04-16 16:05:49
455,539,Auto Loan,92460.98,3.8,48,2020-03-05,2024-03-05,0.0,Closed,No,2020-02-28 02:56:58
456,539,Credit Line,3495.27,6.0,12,2024-05-24,2025-05-24,3495.27,Active,No,2024-05-18 11:30:32
457,541,Credit Line,18112.07,6.0,12,2024-09-07,2025-09-07,0.0,Closed,No,2024-09-05 11:16:25
458,545,Student Loan,12969.14,2.9,120,2021-12-31,2031-12-31,0.0,Closed,No,2021-12-27 18:58:55
459,545,Mortgage,266592.1,1.5,240,2020-02-17,2040-02-17,0.0,Closed,No,2020-02-14 00:17:02
460,545,Student Loan,14584.51,2.9,120,2021-08-06,2031-08-06,0.0,Closed,No,2021-08-03 16:33:31
461,548,Auto Loan,65864.95,3.8,48,2024-07-26,2028-07-26,65864.95,Active,No,2024-07-22 07:13:52
462,548,Student Loan,42332.57,2.9,120,2021-01-15,2031-01-15,0.0,Closed,No,2021-01-12 10:45:18
463,550,Small Business Loan,88434.25,5.5,84,2021-10-08,2028-10-08,88434.25,Active,No,2021-10-07 11:27:16
464,550,Student Loan,29923.33,2.9,120,2024-05-13,2034-05-13,0.0,Closed,No,2024-05-11 11:06:00
465,551,Mortgage,394206.28,1.5,240,2024-05-09,2044-05-09,394206.28,Active,No,2024-05-03 19:15:50
466,552,Auto Loan,75628.05,3.8,48,2023-05-12,2027-05-12,0.0,Closed,No,2023-05-08 18:47:24
467,553,Small Business Loan,136303.2,5.5,84,2021-07-21,2028-07-21,0.0,Closed,No,2021-07-16 10:42:28
468,554,Auto Loan,45400.31,3.8,48,2025-02-20,2029-02-20,0.0,Closed,No,2025-02-17 22:51:36
469,554,Credit Line,3631.7,6.0,12,2020-06-16,2021-06-16,3631.7,Active,No,2020-06-12 15:09:22
470,554,Mortgage,202085.51,1.5,240,2023-09-11,2043-09-11,0.0,Closed,No,2023-09-04 03:51:02
471,554,Small Business Loan,28776.6,5.5,84,2021-07-26,2028-07-26,28776.6,Active,No,2021-07-20 10:49:39
