Finance_ID,Date,Total_Assets,Total_Liabilities,Total_Equity,Revenue,Expenses,Net_Profit,Report_Date,Currency,Created_At
202,2020-07-20,242028421.17,176632494.34,65395926.83,181143.33,152081.51,29061.83,2020-07-20,EUR,2025-05-25 21:55:48.202198
203,2020-07-21,243231925.51,160459167.72,82772757.79,159303.33,145848.04,13455.29,2020-07-21,EUR,2025-05-25 21:55:48.202198
204,2020-07-22,244418236.38,166339418.24,78078818.13,185917.73,148958.98,36958.74,2020-07-22,EUR,2025-05-25 21:55:48.202198
205,2020-07-23,245614067.53,186165936.94,59448130.6,193208.34,134466.83,58741.51,2020-07-23,EUR,2025-05-25 21:55:48.202198
206,2020-07-24,246806193.67,191372533.47,55433660.2,179521.17,152195.13,27326.05,2020-07-24,EUR,2025-05-25 21:55:48.202198
207,2020-07-25,248008395.74,167075742.59,80932653.16,184610.57,144977.15,39633.42,2020-07-25,EUR,2025-05-25 21:55:48.202198
208,2020-07-26,249187709.54,192691705.46,56496004.08,202557.58,147658.79,54898.79,2020-07-26,EUR,2025-05-25 21:55:48.202198
209,2020-07-27,250400805.75,181138405.97,69262399.78,194387.1,138219.77,56167.33,2020-07-27,EUR,2025-05-25 21:55:48.202198
210,2020-07-28,251613244.79,170164770.9,81448473.89,183224.31,137075.2,46149.11,2020-07-28,EUR,2025-05-25 21:55:48.202198
211,2020-07-29,252817767.93,174774560.97,78043206.96,179499.07,130912.0,48587.06,2020-07-29,EUR,2025-05-25 21:55:48.202198
212,2020-07-30,254024564.43,183825146.92,70199417.51,167842.07,124997.7,42844.37,2020-07-30,EUR,2025-05-25 21:55:48.202198
213,2020-07-31,255192236.25,179272291.49,75919944.76,194749.74,131517.01,63232.73,2020-07-31,EUR,2025-05-25 21:55:48.202198
214,2020-08-01,256376017.44,178537084.58,77838932.85,167423.29,139377.53,28045.75,2020-08-01,EUR,2025-05-25 21:55:48.202198
215,2020-08-02,257587271.19,172582015.05,85005256.14,180616.94,137874.83,42742.11,2020-08-02,EUR,2025-05-25 21:55:48.202198
216,2020-08-03,258799614.73,187373003.65,71426611.08,141408.41,156011.0,-14602.59,2020-08-03,EUR,2025-05-25 21:55:48.202198
217,2020-08-04,259976705.72,188791856.23,71184849.49,170792.78,138617.39,32175.38,2020-08-04,EUR,2025-05-25 21:55:48.202198
218,2020-08-05,261177016.74,179701871.6,81475145.14,203133.35,146843.97,56289.37,2020-08-05,EUR,2025-05-25 21:55:48.202198
219,2020-08-06,262355169.06,199896158.53,62459010.52,197291.78,129035.25,68256.53,2020-08-06,EUR,2025-05-25 21:55:48.202198
220,2020-08-07,263554368.4,188902857.54,74651510.86,179874.76,143797.2,36077.56,2020-08-07,EUR,2025-05-25 21:55:48.202198
221,2020-08-08,264760151.91,175362716.73,89397435.17,160222.79,143071.62,17151.18,2020-08-08,EUR,2025-05-25 21:55:48.202198
222,2020-08-09,265922171.22,201294895.15,64627276.07,168086.13,156815.31,11270.82,2020-08-09,EUR,2025-05-25 21:55:48.202198
223,2020-08-10,267115131.04,176609718.04,90505413.0,179834.33,133730.99,46103.34,2020-08-10,EUR,2025-05-25 21:55:48.202198
224,2020-08-11,268295724.66,177324498.21,90971226.46,190750.45,125365.58,65384.87,2020-08-11,EUR,2025-05-25 21:55:48.202198
225,2020-08-12,269492083.93,200190976.81,69301107.12,149032.92,140465.27,8567.66,2020-08-12,EUR,2025-05-25 21:55:48.202198
226,2020-08-13,270741640.48,178145666.4,92595974.07,188127.09,128054.71,60072.38,2020-08-13,EUR,2025-05-25 21:55:48.202198
227,2020-08-14,271941572.01,207812396.18,64129175.83,160470.04,116397.62,44072.41,2020-08-14,EUR,2025-05-25 21:55:48.202198
228,2020-08-15,273165716.65,181263200.09,91902516.55,179966.35,122301.4,57664.95,2020-08-15,EUR,2025-05-25 21:55:48.202198
229,2020-08-16,274364735.35,179323752.68,95040982.67,171669.42,137356.02,34313.39,2020-08-16,EUR,2025-05-25 21:55:48.202198
230,2020-08-17,275597923.24,205100053.82,70497869.42,176067.87,143838.67,32229.2,2020-08-17,EUR,2025-05-25 21:55:48.202198
231,2020-08-18,276849415.14,197297661.68,79551753.47,170979.14,134934.48,36044.66,2020-08-18,EUR,2025-05-25 21:55:48.202198
232,2020-08-19,278046897.01,200320593.19,77726303.82,178262.05,149224.96,29037.09,2020-08-19,EUR,2025-05-25 21:55:48.202198
233,2020-08-20,279269597.38,203576387.85,75693209.54,180348.63,145030.01,35318.61,2020-08-20,EUR,2025-05-25 21:55:48.202198
234,2020-08-21,280427187.65,208951539.29,71475648.36,183906.2,127694.42,56211.78,2020-08-21,EUR,2025-05-25 21:55:48.202198
235,2020-08-22,281661727.56,213555098.59,68106628.97,189308.3,138245.18,51063.12,2020-08-22,EUR,2025-05-25 21:55:48.202198
236,2020-08-23,282853972.83,200923113.93,81930858.9,156435.81,147915.91,8519.9,2020-08-23,EUR,2025-05-25 21:55:48.202198
237,2020-08-24,284029307.18,196067718.51,87961588.68,182328.88,168046.61,14282.27,2020-08-24,EUR,2025-05-25 21:55:48.202198
238,2020-08-25,285258560.04,186901609.73,98356950.31,176340.71,147288.21,29052.5,2020-08-25,EUR,2025-05-25 21:55:48.202198
239,2020-08-26,286471686.48,220530839.65,65940846.83,155543.75,152694.45,2849.31,2020-08-26,EUR,2025-05-25 21:55:48.202198
240,2020-08-27,287680420.76,189148372.51,98532048.25,173918.15,154961.85,18956.3,2020-08-27,EUR,2025-05-25 21:55:48.202198
241,2020-08-28,288885876.83,213952673.08,74933203.75,186942.94,145012.42,41930.52,2020-08-28,EUR,2025-05-25 21:55:48.202198
242,2020-08-29,290078199.76,194307829.92,95770369.83,163143.78,149639.24,13504.54,2020-08-29,EUR,2025-05-25 21:55:48.202198
243,2020-08-30,291265868.0,200595702.7,90670165.3,186645.18,148115.14,38530.04,2020-08-30,EUR,2025-05-25 21:55:48.202198
244,2020-08-31,292478887.23,217153938.71,75324948.52,175762.44,151217.56,24544.89,2020-08-31,EUR,2025-05-25 21:55:48.202198
245,2020-09-01,293657561.91,213561421.96,80096139.96,193201.95,140440.86,52761.09,2020-09-01,EUR,2025-05-25 21:55:48.202198
246,2020-09-02,294852496.96,206204097.45,88648399.51,175050.65,151216.68,23833.97,2020-09-02,EUR,2025-05-25 21:55:48.202198
247,2020-09-03,296118014.11,193000805.63,103117208.49,166270.0,116844.63,49425.37,2020-09-03,EUR,2025-05-25 21:55:48.202198
248,2020-09-04,297309437.26,196408060.84,100901376.42,188470.27,145129.83,43340.44,2020-09-04,EUR,2025-05-25 21:55:48.202198
249,2020-09-05,298498618.85,195157443.4,103341175.44,177497.12,141775.4,35721.72,2020-09-05,EUR,2025-05-25 21:55:48.202198
250,2020-09-06,299710696.63,204613965.98,95096730.65,193556.62,129433.61,64123.01,2020-09-06,EUR,2025-05-25 21:55:48.202198
251,2020-09-07,300941917.72,227835180.25,73106737.47,175535.99,153158.19,22377.8,2020-09-07,EUR,2025-05-25 21:55:48.202198
252,2020-09-08,302134495.8,211792692.17,90341803.64,183841.18,124930.07,58911.11,2020-09-08,EUR,2025-05-25 21:55:48.202198
253,2020-09-09,303335909.85,218037587.95,85298321.9,172871.67,158766.65,14105.02,2020-09-09,EUR,2025-05-25 21:55:48.202198
254,2020-09-10,304527380.6,218110359.21,86417021.39,187845.74,135368.33,52477.41,2020-09-10,EUR,2025-05-25 21:55:48.202198
255,2020-09-11,305733720.79,220715007.37,85018713.41,176796.27,132133.98,44662.3,2020-09-11,EUR,2025-05-25 21:55:48.202198
256,2020-09-12,306921171.92,226321902.51,80599269.41,156315.88,128652.48,27663.4,2020-09-12,EUR,2025-05-25 21:55:48.202198
257,2020-09-13,308098489.42,221750080.78,86348408.64,153129.73,113990.53,39139.2,2020-09-13,EUR,2025-05-25 21:55:48.202198
258,2020-09-14,309265393.71,211480639.67,97784754.04,189239.18,136104.86,53134.31,2020-09-14,EUR,2025-05-25 21:55:48.202198
259,2020-09-15,310480999.32,206908738.62,103572260.7,165542.05,142256.13,23285.92,2020-09-15,EUR,2025-05-25 21:55:48.202198
260,2020-09-16,311676972.7,207777328.62,103899644.08,187031.99,133381.08,53650.91,2020-09-16,EUR,2025-05-25 21:55:48.202198
261,2020-09-17,312894828.98,224643048.16,88251780.83,161652.1,127709.26,33942.84,2020-09-17,EUR,2025-05-25 21:55:48.202198
262,2020-09-18,314067055.46,220173273.34,93893782.12,155513.24,146048.26,9464.98,2020-09-18,EUR,2025-05-25 21:55:48.202198
263,2020-09-19,315294781.28,223105585.64,92189195.63,153770.52,166619.66,-12849.15,2020-09-19,EUR,2025-05-25 21:55:48.202198
264,2020-09-20,316525302.11,205932004.9,110593297.21,163711.95,168070.97,-4359.02,2020-09-20,EUR,2025-05-25 21:55:48.202198
265,2020-09-21,317688920.11,237563513.55,80125406.55,160475.09,140629.53,19845.56,2020-09-21,EUR,2025-05-25 21:55:48.202198
266,2020-09-22,318896813.64,240650242.1,78246571.54,182118.78,134181.44,47937.33,2020-09-22,EUR,2025-05-25 21:55:48.202198
267,2020-09-23,320083958.19,219974032.13,100109926.05,150986.31,113812.65,37173.66,2020-09-23,EUR,2025-05-25 21:55:48.202198
268,2020-09-24,321275664.17,232734458.56,88541205.6,180624.26,122998.15,57626.11,2020-09-24,EUR,2025-05-25 21:55:48.202198
269,2020-09-25,322488070.75,239924174.6,82563896.14,198608.36,124902.71,73705.66,2020-09-25,EUR,2025-05-25 21:55:48.202198
270,2020-09-26,323721957.73,222127369.34,101594588.38,182498.29,125358.24,57140.05,2020-09-26,EUR,2025-05-25 21:55:48.202198
271,2020-09-27,324925125.75,224592082.26,100333043.49,202494.56,134545.87,67948.69,2020-09-27,EUR,2025-05-25 21:55:48.202198
272,2020-09-28,326133456.86,245079460.19,81053996.67,178362.53,148824.63,29537.89,2020-09-28,EUR,2025-05-25 21:55:48.202198
273,2020-09-29,327322846.95,246979373.1,80343473.85,173882.7,128331.0,45551.71,2020-09-29,EUR,2025-05-25 21:55:48.202198
274,2020-09-30,328518573.94,236878766.79,91639807.15,203342.75,136376.69,66966.06,2020-09-30,EUR,2025-05-25 21:55:48.202198
275,2020-10-01,329725925.99,249178752.5,80547173.49,160731.54,144307.56,16423.98,2020-10-01,EUR,2025-05-25 21:55:48.202198
276,2020-10-02,330900751.87,228897553.6,102003198.27,193039.81,134843.49,58196.32,2020-10-02,EUR,2025-05-25 21:55:48.202198
277,2020-10-03,332114350.77,251526504.26,80587846.52,193283.72,134822.55,58461.17,2020-10-03,EUR,2025-05-25 21:55:48.202198
278,2020-10-04,333274415.13,250717113.82,82557301.31,178260.52,126817.45,51443.07,2020-10-04,EUR,2025-05-25 21:55:48.202198
279,2020-10-05,334454118.55,236708204.3,97745914.25,201345.18,139348.07,61997.1,2020-10-05,EUR,2025-05-25 21:55:48.202198
280,2020-10-06,335638050.37,248423078.8,87214971.57,189127.37,135093.96,54033.41,2020-10-06,EUR,2025-05-25 21:55:48.202198
281,2020-10-07,336837510.71,224570654.66,112266856.05,193044.3,119470.94,73573.36,2020-10-07,EUR,2025-05-25 21:55:48.202198
282,2020-10-08,338055864.31,224876940.61,113178923.69,155890.17,132462.16,23428.0,2020-10-08,EUR,2025-05-25 21:55:48.202198
283,2020-10-09,339262349.08,258161039.54,81101309.53,165528.5,153076.77,12451.73,2020-10-09,EUR,2025-05-25 21:55:48.202198
284,2020-10-10,340486181.85,234948516.81,105537665.04,177297.27,106226.24,71071.04,2020-10-10,EUR,2025-05-25 21:55:48.202198
285,2020-10-11,341672523.4,266315011.93,75357511.47,184770.77,140926.46,43844.32,2020-10-11,EUR,2025-05-25 21:55:48.202198
286,2020-10-12,342878428.22,236103839.62,106774588.6,182760.27,142778.0,39982.27,2020-10-12,EUR,2025-05-25 21:55:48.202198
287,2020-10-13,344075934.12,241809227.39,102266706.73,172158.81,132625.72,39533.09,2020-10-13,EUR,2025-05-25 21:55:48.202198
288,2020-10-14,345251144.8,243294278.76,101956866.04,192376.43,134753.05,57623.38,2020-10-14,EUR,2025-05-25 21:55:48.202198
289,2020-10-15,346464680.77,240173213.75,106291467.02,172287.6,142892.79,29394.81,2020-10-15,EUR,2025-05-25 21:55:48.202198
290,2020-10-16,347688843.13,245998559.48,101690283.64,205298.08,166387.69,38910.39,2020-10-16,EUR,2025-05-25 21:55:48.202198
291,2020-10-17,348901206.19,252620369.93,96280836.25,157636.87,139076.84,18560.03,2020-10-17,EUR,2025-05-25 21:55:48.202198
292,2020-10-18,350093403.83,262247533.2,87845870.63,189636.5,111619.34,78017.16,2020-10-18,EUR,2025-05-25 21:55:48.202198
293,2020-10-19,351263295.74,229756665.36,121506630.38,206291.94,135088.79,71203.15,2020-10-19,EUR,2025-05-25 21:55:48.202198
294,2020-10-20,352458487.64,241245006.45,111213481.2,173950.29,143046.58,30903.71,2020-10-20,EUR,2025-05-25 21:55:48.202198
295,2020-10-21,353652792.91,259150182.64,94502610.26,193776.81,139950.06,53826.75,2020-10-21,EUR,2025-05-25 21:55:48.202198
296,2020-10-22,354860408.4,251708579.34,103151829.06,165021.2,140932.72,24088.49,2020-10-22,EUR,2025-05-25 21:55:48.202198
297,2020-10-23,356096820.21,271395203.18,84701617.03,180224.22,131929.33,48294.89,2020-10-23,EUR,2025-05-25 21:55:48.202198
298,2020-10-24,357308793.82,272075043.27,85233750.55,131526.57,164484.1,-32957.53,2020-10-24,EUR,2025-05-25 21:55:48.202198
299,2020-10-25,358515822.08,276318177.25,82197644.83,168327.51,148882.71,19444.81,2020-10-25,EUR,2025-05-25 21:55:48.202198
300,2020-10-26,359691339.91,245160198.4,114531141.52,175032.29,130240.71,44791.58,2020-10-26,EUR,2025-05-25 21:55:48.202198
301,2020-10-27,360881353.53,270642233.31,90239120.22,176623.89,164275.27,12348.62,2020-10-27,EUR,2025-05-25 21:55:48.202198
302,2020-10-28,362086441.66,240359129.3,121727312.36,210121.79,160166.35,49955.43,2020-10-28,EUR,2025-05-25 21:55:48.202198
303,2020-10-29,363260570.08,270743160.44,92517409.64,153553.94,136774.02,16779.91,2020-10-29,EUR,2025-05-25 21:55:48.202198
304,2020-10-30,364460048.49,244845352.27,119614696.22,169777.77,123161.25,46616.52,2020-10-30,EUR,2025-05-25 21:55:48.202198
305,2020-10-31,365663018.65,248890145.39,116772873.27,209457.09,137025.47,72431.62,2020-10-31,EUR,2025-05-25 21:55:48.202198
306,2020-11-01,366902090.83,263388548.25,103513542.58,183124.9,130934.7,52190.2,2020-11-01,EUR,2025-05-25 21:55:48.202198
307,2020-11-02,368117311.55,280789234.96,87328076.59,189076.64,155519.69,33556.95,2020-11-02,EUR,2025-05-25 21:55:48.202198
308,2020-11-03,369329155.43,275223116.31,94106039.12,199573.2,130431.31,69141.9,2020-11-03,EUR,2025-05-25 21:55:48.202198
309,2020-11-04,370527044.52,265105743.36,105421301.16,187958.8,132413.22,55545.58,2020-11-04,EUR,2025-05-25 21:55:48.202198
310,2020-11-05,371716409.14,270236495.07,101479914.06,177474.51,145364.05,32110.46,2020-11-05,EUR,2025-05-25 21:55:48.202198
311,2020-11-06,372922161.01,273654903.24,99267257.77,196158.4,136212.22,59946.18,2020-11-06,EUR,2025-05-25 21:55:48.202198
312,2020-11-07,374135584.68,254367063.41,119768521.27,188722.31,141600.67,47121.64,2020-11-07,EUR,2025-05-25 21:55:48.202198
313,2020-11-08,375326314.92,277114263.3,98212051.63,185335.5,136910.49,48425.01,2020-11-08,EUR,2025-05-25 21:55:48.202198
314,2020-11-09,376571132.34,281010259.93,95560872.4,184635.86,160580.55,24055.31,2020-11-09,EUR,2025-05-25 21:55:48.202198
315,2020-11-10,377720384.45,252674691.8,125045692.65,156705.82,134211.76,22494.05,2020-11-10,EUR,2025-05-25 21:55:48.202198
316,2020-11-11,378919675.41,292276569.91,86643105.5,177526.56,136142.66,41383.9,2020-11-11,EUR,2025-05-25 21:55:48.202198
317,2020-11-12,380110347.25,259958393.38,120151953.88,143610.0,125020.24,18589.77,2020-11-12,EUR,2025-05-25 21:55:48.202198
318,2020-11-13,381266244.8,259638899.59,121627345.21,154642.81,130082.01,24560.81,2020-11-13,EUR,2025-05-25 21:55:48.202198
319,2020-11-14,382460215.83,290124796.14,92335419.69,174148.22,139538.46,34609.75,2020-11-14,EUR,2025-05-25 21:55:48.202198
320,2020-11-15,383689862.21,273845344.31,109844517.9,167354.52,119987.62,47366.9,2020-11-15,EUR,2025-05-25 21:55:48.202198
321,2020-11-16,384924215.88,290368259.27,94555956.61,192282.82,148157.05,44125.77,2020-11-16,EUR,2025-05-25 21:55:48.202198
322,2020-11-17,386137600.94,292105236.36,94032364.59,166161.0,107115.45,59045.55,2020-11-17,EUR,2025-05-25 21:55:48.202198
323,2020-11-18,387335166.95,283771471.4,103563695.55,185703.64,151386.95,34316.7,2020-11-18,EUR,2025-05-25 21:55:48.202198
324,2020-11-19,388506077.24,279146759.2,109359318.04,179835.19,121349.49,58485.7,2020-11-19,EUR,2025-05-25 21:55:48.202198
325,2020-11-20,389720321.78,271995406.72,117724915.06,140533.52,138461.41,2072.11,2020-11-20,EUR,2025-05-25 21:55:48.202198
326,2020-11-21,390967565.39,288667129.62,102300435.77,165508.1,136181.7,29326.4,2020-11-21,EUR,2025-05-25 21:55:48.202198
327,2020-11-22,392177914.34,266537428.86,125640485.47,170685.91,114682.07,56003.84,2020-11-22,EUR,2025-05-25 21:55:48.202198
328,2020-11-23,393374074.28,262142674.37,131231399.91,171078.4,163185.13,7893.28,2020-11-23,EUR,2025-05-25 21:55:48.202198
329,2020-11-24,394570328.5,303613021.85,90957306.65,167886.91,166878.73,1008.18,2020-11-24,EUR,2025-05-25 21:55:48.202198
330,2020-11-25,395734529.01,258095271.06,137639257.95,163159.04,106152.16,57006.88,2020-11-25,EUR,2025-05-25 21:55:48.202198
331,2020-11-26,396940444.17,293065905.68,103874538.49,133045.24,150602.92,-17557.68,2020-11-26,EUR,2025-05-25 21:55:48.202198
332,2020-11-27,398144554.85,259737730.06,138406824.79,190989.04,145754.83,45234.21,2020-11-27,EUR,2025-05-25 21:55:48.202198
333,2020-11-28,399327602.92,262257596.02,137070006.89,215367.9,135125.17,80242.73,2020-11-28,EUR,2025-05-25 21:55:48.202198
334,2020-11-29,400502161.15,270907146.32,129595014.83,178028.92,138650.27,39378.65,2020-11-29,EUR,2025-05-25 21:55:48.202198
335,2020-11-30,401717445.85,293628889.95,108088555.9,170569.4,131551.0,39018.39,2020-11-30,EUR,2025-05-25 21:55:48.202198
336,2020-12-01,402923129.62,307579295.73,95343833.9,219851.37,123565.45,96285.92,2020-12-01,EUR,2025-05-25 21:55:48.202198
337,2020-12-02,404111981.44,268530770.68,135581210.76,179671.02,138035.97,41635.05,2020-12-02,EUR,2025-05-25 21:55:48.202198
338,2020-12-03,405331878.32,286175847.37,119156030.95,194024.45,152420.42,41604.03,2020-12-03,EUR,2025-05-25 21:55:48.202198
339,2020-12-04,406521863.58,282170966.72,124350896.86,186522.02,134440.02,52082.0,2020-12-04,EUR,2025-05-25 21:55:48.202198
340,2020-12-05,407738262.52,279109086.82,128629175.7,180666.65,138808.18,41858.47,2020-12-05,EUR,2025-05-25 21:55:48.202198
341,2020-12-06,408955833.64,296514810.0,112441023.63,175107.74,114503.79,60603.94,2020-12-06,EUR,2025-05-25 21:55:48.202198
342,2020-12-07,410196163.3,283727622.5,126468540.8,182824.02,135042.44,47781.58,2020-12-07,EUR,2025-05-25 21:55:48.202198
343,2020-12-08,411414242.87,274025722.58,137388520.29,182657.75,147702.6,34955.14,2020-12-08,EUR,2025-05-25 21:55:48.202198
344,2020-12-09,412629347.24,295818465.59,116810881.65,207192.28,130382.7,76809.58,2020-12-09,EUR,2025-05-25 21:55:48.202198
345,2020-12-10,413858768.55,287637852.28,126220916.27,184668.94,141330.05,43338.89,2020-12-10,EUR,2025-05-25 21:55:48.202198
346,2020-12-11,415066906.4,284528139.92,130538766.48,173843.66,140244.65,33599.01,2020-12-11,EUR,2025-05-25 21:55:48.202198
347,2020-12-12,416279795.16,313150087.87,103129707.29,178132.9,132329.52,45803.38,2020-12-12,EUR,2025-05-25 21:55:48.202198
348,2020-12-13,417474628.99,310908700.75,106565928.24,175452.24,123896.84,51555.41,2020-12-13,EUR,2025-05-25 21:55:48.202198
349,2020-12-14,418689302.26,323658614.04,95030688.22,187952.56,124140.57,63811.99,2020-12-14,EUR,2025-05-25 21:55:48.202198
350,2020-12-15,419874419.91,291958814.9,127915605.01,194898.5,155035.95,39862.55,2020-12-15,EUR,2025-05-25 21:55:48.202198
351,2020-12-16,421039400.27,297989620.85,123049779.43,213540.4,128884.63,84655.77,2020-12-16,EUR,2025-05-25 21:55:48.202198
352,2020-12-17,422198372.92,323426528.12,98771844.8,191101.36,132468.13,58633.22,2020-12-17,EUR,2025-05-25 21:55:48.202198
353,2020-12-18,423405517.29,324069829.65,99335687.64,167729.32,122860.89,44868.43,2020-12-18,EUR,2025-05-25 21:55:48.202198
354,2020-12-19,424628162.49,328682028.58,95946133.92,173703.12,147370.94,26332.18,2020-12-19,EUR,2025-05-25 21:55:48.202198
355,2020-12-20,425886721.05,309508328.64,116378392.42,189035.84,138536.11,50499.73,2020-12-20,EUR,2025-05-25 21:55:48.202198
356,2020-12-21,427088805.19,329009441.47,98079363.72,198699.7,163691.42,35008.29,2020-12-21,EUR,2025-05-25 21:55:48.202198
357,2020-12-22,428282492.02,282060550.94,146221941.08,224417.46,138672.38,85745.08,2020-12-22,EUR,2025-05-25 21:55:48.202198
358,2020-12-23,429499727.54,280892293.82,148607433.72,176487.82,137534.79,38953.03,2020-12-23,EUR,2025-05-25 21:55:48.202198
359,2020-12-24,430685734.99,300499621.64,130186113.35,176621.6,152692.02,23929.58,2020-12-24,EUR,2025-05-25 21:55:48.202198
360,2020-12-25,431856401.29,330936498.95,100919902.33,165479.53,131513.02,33966.52,2020-12-25,EUR,2025-05-25 21:55:48.202198
361,2020-12-26,433052512.37,303489853.6,129562658.78,189894.13,152069.14,37824.98,2020-12-26,EUR,2025-05-25 21:55:48.202198
362,2020-12-27,434276388.63,321022943.8,113253444.84,188789.91,172467.4,16322.51,2020-12-27,EUR,2025-05-25 21:55:48.202198
363,2020-12-28,435463604.0,300210570.1,135253033.9,167201.72,144482.59,22719.13,2020-12-28,EUR,2025-05-25 21:55:48.202198
364,2020-12-29,436650134.92,325709961.26,110940173.66,189383.14,139374.02,50009.12,2020-12-29,EUR,2025-05-25 21:55:48.202198
365,2020-12-30,437833530.52,331306019.02,106527511.5,169452.42,153528.56,15923.86,2020-12-30,EUR,2025-05-25 21:55:48.202198
366,2020-12-31,439021415.5,330598401.87,108423013.63,147360.87,146499.65,861.22,2020-12-31,EUR,2025-05-25 21:55:48.202198
367,2021-01-01,440235767.21,338905077.13,101330690.08,188871.97,146632.61,42239.35,2021-01-01,EUR,2025-05-25 21:55:48.202198
