Financial_Metrics_ID,Date,Interest_Income,Interest_Expense,Average_Earning_Assets,Net_Income,Average_Total_Assets,Average_Equity,Created_At
240,2020-08-27,130438.61,46488.56,284054694.64,18956.3,284054694.64,81757795.76,2025-05-25 21:55:48.313112
241,2020-08-28,140207.21,43503.73,285263078.81,41930.52,285263078.81,82251732.24,2025-05-25 21:55:48.313112
242,2020-08-29,122357.84,44891.77,286465431.98,13504.54,286465431.98,86203695.22,2025-05-25 21:55:48.313112
243,2020-08-30,139983.88,44434.54,287667131.29,38530.04,287667131.29,87452167.56,2025-05-25 21:55:48.313112
244,2020-08-31,131821.83,45365.27,288874214.16,24544.89,288874214.16,85646933.26,2025-05-25 21:55:48.313112
245,2020-09-01,144901.46,42132.26,290074071.57,52761.09,290074071.57,83038246.06,2025-05-25 21:55:48.313112
246,2020-09-02,131287.99,45365.0,291271330.21,23833.97,291271330.21,86282182.16,2025-05-25 21:55:48.313112
247,2020-09-03,124702.5,35053.39,292476700.69,49425.37,292476700.69,86937205.05,2025-05-25 21:55:48.313112
248,2020-09-04,141352.7,43538.95,293680066.46,43340.44,293680066.46,90646944.0,2025-05-25 21:55:48.313112
249,2020-09-05,133122.84,42532.62,294882983.47,35721.72,294882983.47,91728487.66,2025-05-25 21:55:48.313112
250,2020-09-06,145167.46,38830.08,296089387.56,64123.01,296089387.56,92360854.14,2025-05-25 21:55:48.313112
251,2020-09-07,131651.99,45947.46,297298391.92,22377.8,297298391.92,92043966.85,2025-05-25 21:55:48.313112
252,2020-09-08,137880.88,37479.02,298509382.48,58911.11,298509382.48,93507633.09,2025-05-25 21:55:48.313112
253,2020-09-09,129653.75,47630.0,299721298.6,14105.02,299721298.6,93029050.57,2025-05-25 21:55:48.313112
254,2020-09-10,140884.3,40610.5,300922636.67,52477.41,300922636.67,90643309.56,2025-05-25 21:55:48.313112
255,2020-09-11,132597.2,39640.19,302126105.75,44662.3,302126105.75,88374357.7,2025-05-25 21:55:48.313112
256,2020-09-12,117236.91,38595.74,303329327.62,27663.4,303329327.62,85125513.98,2025-05-25 21:55:48.313112
257,2020-09-13,114847.3,34197.16,304527583.73,39139.2,304527583.73,83875753.69,2025-05-25 21:55:48.313112
258,2020-09-14,141929.38,40831.46,305716651.73,53134.31,305716651.73,87401184.63,2025-05-25 21:55:48.313112
259,2020-09-15,124156.54,42676.84,306909009.37,23285.92,306909009.37,89291249.93,2025-05-25 21:55:48.313112
260,2020-09-16,140273.99,40014.32,308100589.78,53650.91,308100589.78,91948581.67,2025-05-25 21:55:48.313112
261,2020-09-17,121239.08,38312.78,309295939.55,33942.84,309295939.55,92210690.16,2025-05-25 21:55:48.313112
262,2020-09-18,116634.93,43814.48,310486415.93,9464.98,310486415.93,93478557.12,2025-05-25 21:55:48.313112
263,2020-09-19,115327.89,49985.9,311682645.84,-12849.15,311682645.84,95134260.86,2025-05-25 21:55:48.313112
264,2020-09-20,122783.96,50421.29,312886476.22,-4359.02,312886476.22,98597816.37,2025-05-25 21:55:48.313112
265,2020-09-21,120356.32,42188.86,314089837.14,19845.56,314089837.14,96075052.45,2025-05-25 21:55:48.313112
266,2020-09-22,136589.08,40254.43,315292096.33,47937.33,315292096.33,92457096.85,2025-05-25 21:55:48.313112
267,2020-09-23,113239.73,34143.8,316493094.25,37173.66,316493094.25,91915708.56,2025-05-25 21:55:48.313112
268,2020-09-24,135468.2,36899.44,317690356.42,57626.11,317690356.42,91957054.96,2025-05-25 21:55:48.313112
269,2020-09-25,148956.27,37470.81,318893358.61,73705.66,318893358.61,90338499.82,2025-05-25 21:55:48.313112
270,2020-09-26,136873.72,37607.47,320097240.96,57140.05,320097240.96,91682127.35,2025-05-25 21:55:48.313112
271,2020-09-27,151870.92,40363.76,321297215.76,67948.69,321297215.76,90216376.82,2025-05-25 21:55:48.313112
272,2020-09-28,133771.9,44647.39,322503578.16,29537.89,322503578.16,90349032.55,2025-05-25 21:55:48.313112
273,2020-09-29,130412.02,38499.3,323707297.2,45551.71,323707297.2,90648590.03,2025-05-25 21:55:48.313112
274,2020-09-30,152507.06,40913.01,324912242.31,66966.06,324912242.31,89438573.04,2025-05-25 21:55:48.313112
275,2020-10-01,120548.66,43292.27,326119422.57,16423.98,326119422.57,88296568.45,2025-05-25 21:55:48.313112
276,2020-10-02,144779.86,40453.05,327321234.16,58196.32,327321234.16,91073611.61,2025-05-25 21:55:48.313112
277,2020-10-03,144962.79,40446.76,328520147.45,58461.17,328520147.45,88072648.49,2025-05-25 21:55:48.313112
278,2020-10-04,133695.39,38045.24,329712903.07,51443.07,329712903.07,85533256.75,2025-05-25 21:55:48.313112
279,2020-10-05,151008.88,41804.42,330901569.03,61997.1,330901569.03,87917816.41,2025-05-25 21:55:48.313112
280,2020-10-06,141845.53,40528.19,332089455.23,54033.41,332089455.23,88899458.94,2025-05-25 21:55:48.313112
281,2020-10-07,144783.22,35841.28,333277874.77,73573.36,333277874.77,91846180.21,2025-05-25 21:55:48.313112
282,2020-10-08,116917.63,39738.65,334467865.96,23428.0,334467865.96,96507858.81,2025-05-25 21:55:48.313112
283,2020-10-09,124146.38,45923.03,335662379.85,12451.73,335662379.85,93521874.7,2025-05-25 21:55:48.313112
284,2020-10-10,132972.95,31867.87,336858355.71,71071.04,336858355.71,97086134.49,2025-05-25 21:55:48.313112
285,2020-10-11,138578.08,42277.94,338058085.47,43844.32,338058085.47,96057593.09,2025-05-25 21:55:48.313112
286,2020-10-12,137070.2,42833.4,339261558.28,39982.27,339261558.28,97347403.71,2025-05-25 21:55:48.313112
287,2020-10-13,129119.11,39787.72,340466970.24,39533.09,340466970.24,99497651.59,2025-05-25 21:55:48.313112
288,2020-10-14,144282.32,40425.91,341668917.97,57623.38,341668917.97,98024795.87,2025-05-25 21:55:48.313112
289,2020-10-15,129215.7,42867.84,342870177.46,29394.81,342870177.46,97040873.49,2025-05-25 21:55:48.313112
290,2020-10-16,153973.56,49916.31,344073962.33,38910.39,344073962.33,99982155.51,2025-05-25 21:55:48.313112
291,2020-10-17,118227.65,41723.05,345276108.66,18560.03,345276108.66,98659751.39,2025-05-25 21:55:48.313112
292,2020-10-18,142227.38,33485.8,346479091.58,78017.16,346479091.58,100443802.7,2025-05-25 21:55:48.313112
293,2020-10-19,154718.96,40526.64,347676929.8,71203.15,347676929.8,102548380.1,2025-05-25 21:55:48.313112
294,2020-10-20,130462.72,42913.97,348874437.44,30903.71,348874437.44,103826490.74,2025-05-25 21:55:48.313112
295,2020-10-21,145332.61,41985.02,350074672.89,53826.75,350074672.89,102761597.05,2025-05-25 21:55:48.313112
296,2020-10-22,123765.9,42279.82,351274062.55,24088.49,351274062.55,102313077.35,2025-05-25 21:55:48.313112
297,2020-10-23,135168.16,39578.8,352475202.13,48294.89,352475202.13,99886124.97,2025-05-25 21:55:48.313112
298,2020-10-24,98644.93,49345.23,353676286.08,-32957.53,353676286.08,98307969.87,2025-05-25 21:55:48.313112
299,2020-10-25,126245.63,44664.81,354879488.69,19444.81,354879488.69,97501080.47,2025-05-25 21:55:48.313112
300,2020-10-26,131274.22,39072.21,356083495.0,44791.58,356083495.0,96504582.06,2025-05-25 21:55:48.313112
301,2020-10-27,132467.92,49282.58,357286761.55,12348.62,357286761.55,93508244.78,2025-05-25 21:55:48.313112
302,2020-10-28,157591.34,48049.9,358491568.52,49955.43,358491568.52,97397487.94,2025-05-25 21:55:48.313112
303,2020-10-29,115165.46,41032.21,359691591.61,16779.91,359691591.61,95878285.16,2025-05-25 21:55:48.313112
304,2020-10-30,127333.33,36948.38,360886338.51,46616.52,360886338.51,100865867.91,2025-05-25 21:55:48.313112
305,2020-10-31,157092.82,41107.64,362079799.2,72431.62,362079799.2,105371456.87,2025-05-25 21:55:48.313112
306,2020-11-01,137343.67,39280.41,363277837.59,52190.2,363277837.59,108416585.12,2025-05-25 21:55:48.313112
307,2020-11-02,141807.48,46655.91,364481547.83,33556.95,364481547.83,104530432.98,2025-05-25 21:55:48.313112
308,2020-11-03,149679.9,39129.39,365688376.67,69141.9,365688376.67,105082849.97,2025-05-25 21:55:48.313112
309,2020-11-04,140969.1,39723.97,366894177.08,55545.58,366894177.08,102753419.8,2025-05-25 21:55:48.313112
310,2020-11-05,133105.88,43609.22,368102154.09,32110.46,368102154.09,104033777.57,2025-05-25 21:55:48.313112
311,2020-11-06,147118.8,40863.67,369311027.3,59946.18,369311027.3,101127000.65,2025-05-25 21:55:48.313112
312,2020-11-07,141541.73,42480.2,370521393.88,47121.64,370521393.88,101554950.36,2025-05-25 21:55:48.313112
313,2020-11-08,139001.62,41073.15,371724854.46,48425.01,371724854.46,100797594.51,2025-05-25 21:55:48.313112
314,2020-11-09,138476.89,48174.16,372932543.15,24055.31,372932543.15,101973708.2,2025-05-25 21:55:48.313112
315,2020-11-10,117529.36,40263.53,374131290.15,22494.05,374131290.15,106393658.71,2025-05-25 21:55:48.313112
316,2020-11-11,133144.92,40842.8,375330237.42,41383.9,375330237.42,103711059.33,2025-05-25 21:55:48.313112
317,2020-11-12,107707.5,37506.07,376529371.44,18589.77,376529371.44,106378493.59,2025-05-25 21:55:48.313112
318,2020-11-13,115982.11,39024.6,377721383.41,24560.81,377721383.41,109572791.79,2025-05-25 21:55:48.313112
319,2020-11-14,130611.16,41861.54,378910616.43,34609.75,378910616.43,105653777.28,2025-05-25 21:55:48.313112
320,2020-11-15,125515.89,35996.29,380105408.9,47366.9,380105408.9,107315558.18,2025-05-25 21:55:48.313112
321,2020-11-16,144212.12,44447.12,381298706.55,44125.77,381298706.55,107171998.78,2025-05-25 21:55:48.313112
322,2020-11-17,124620.75,32134.64,382501166.05,59045.55,382501166.05,102741523.34,2025-05-25 21:55:48.313112
323,2020-11-18,139277.73,45416.08,383703379.12,34316.7,383703379.12,105158750.49,2025-05-25 21:55:48.313112
324,2020-11-19,134876.39,36404.85,384902769.12,58485.7,384902769.12,103616945.37,2025-05-25 21:55:48.313112
325,2020-11-20,105400.14,41538.42,386110494.4,2072.11,386110494.4,103059455.35,2025-05-25 21:55:48.313112
326,2020-11-21,124131.08,40854.51,387325830.06,29326.4,387325830.06,104483029.07,2025-05-25 21:55:48.313112
327,2020-11-22,128014.43,34404.62,388538408.93,56003.84,388538408.93,106739595.87,2025-05-25 21:55:48.313112
328,2020-11-23,128308.8,48955.54,389745531.56,7893.28,389745531.56,111978944.91,2025-05-25 21:55:48.313112
329,2020-11-24,125915.18,50063.62,390950206.93,1008.18,390950206.93,111539650.92,2025-05-25 21:55:48.313112
330,2020-11-25,122369.28,31845.65,392150115.79,57006.88,392150115.79,116407588.41,2025-05-25 21:55:48.313112
331,2020-11-26,99783.93,45180.88,393355025.35,-17557.68,393355025.35,115624048.47,2025-05-25 21:55:48.313112
332,2020-11-27,143241.78,43726.45,394558487.22,45234.21,394558487.22,118578607.0,2025-05-25 21:55:48.313112
333,2020-11-28,161525.92,40537.55,395752778.3,80242.73,395752778.3,123545688.59,2025-05-25 21:55:48.313112
334,2020-11-29,133521.69,41595.08,396941956.41,39378.65,396941956.41,124110621.36,2025-05-25 21:55:48.313112
335,2020-11-30,127927.05,39465.3,398133866.64,39018.39,398133866.64,120804500.79,2025-05-25 21:55:48.313112
336,2020-12-01,164888.53,37069.63,399327123.94,96285.92,399327123.94,121431147.54,2025-05-25 21:55:48.313112
337,2020-12-02,134753.26,41410.79,400523902.86,41635.05,400523902.86,121137140.79,2025-05-25 21:55:48.313112
338,2020-12-03,145518.34,45726.13,401722679.16,41604.03,401722679.16,123320211.15,2025-05-25 21:55:48.313112
339,2020-12-04,139891.51,40332.01,402919437.55,52082.0,402919437.55,121312221.44,2025-05-25 21:55:48.313112
340,2020-12-05,135499.99,41642.45,404120960.35,41858.47,404120960.35,120106388.41,2025-05-25 21:55:48.313112
341,2020-12-06,131330.8,34351.14,405328627.85,60603.94,405328627.85,117655818.24,2025-05-25 21:55:48.313112
342,2020-12-07,137118.01,40512.73,406539873.2,47781.58,406539873.2,120281530.37,2025-05-25 21:55:48.313112
343,2020-12-08,136993.31,44310.78,407752889.38,34955.14,407752889.38,126287914.14,2025-05-25 21:55:48.313112
344,2020-12-09,155394.21,39114.81,408969655.92,76809.58,408969655.92,123606438.55,2025-05-25 21:55:48.313112
345,2020-12-10,138501.71,42399.01,410187783.1,43338.89,410187783.1,124615707.89,2025-05-25 21:55:48.313112
346,2020-12-11,130382.74,42073.4,411408503.5,33599.01,411408503.5,125499689.26,2025-05-25 21:55:48.313112
347,2020-12-12,133599.67,39698.86,412628722.45,45803.38,412628722.45,121856908.06,2025-05-25 21:55:48.313112
348,2020-12-13,131589.18,37169.05,413845693.22,51555.41,413845693.22,121017608.72,2025-05-25 21:55:48.313112
349,2020-12-14,140964.42,37242.17,415058998.78,63811.99,415058998.78,116526486.92,2025-05-25 21:55:48.313112
350,2020-12-15,146173.88,46510.78,416267595.5,39862.55,416267595.5,115173213.31,2025-05-25 21:55:48.313112
351,2020-12-16,160155.3,38665.39,417469031.65,84655.77,417469031.65,116064484.42,2025-05-25 21:55:48.313112
352,2020-12-17,143326.02,39740.44,418660403.7,58633.22,418660403.7,112143188.5,2025-05-25 21:55:48.313112
353,2020-12-18,125796.99,36858.27,419851633.83,44868.43,419851633.83,107685605.8,2025-05-25 21:55:48.313112
354,2020-12-19,130277.34,44211.28,421044257.73,26332.18,421044257.73,106659381.04,2025-05-25 21:55:48.313112
355,2020-12-20,141776.88,41560.83,422245985.17,50499.73,422245985.17,108061161.63,2025-05-25 21:55:48.313112
356,2020-12-21,149024.78,49107.43,423445914.16,35008.29,423445914.16,108496686.71,2025-05-25 21:55:48.313112
357,2020-12-22,168313.1,41601.71,424647067.32,85745.08,424647067.32,111111877.57,2025-05-25 21:55:48.313112
358,2020-12-23,132365.86,41260.44,425855685.5,38953.03,425855685.5,114762971.04,2025-05-25 21:55:48.313112
359,2020-12-24,132466.2,45807.61,427068165.8,23929.58,427068165.8,119250723.69,2025-05-25 21:55:48.313112
360,2020-12-25,124109.65,39453.91,428275434.94,33966.52,428275434.94,119477040.08,2025-05-25 21:55:48.313112
361,2020-12-26,142420.6,45620.74,429478913.49,37824.98,429478913.49,124279400.77,2025-05-25 21:55:48.313112
362,2020-12-27,141592.43,51740.22,430677437.43,16322.51,430677437.43,123832979.69,2025-05-25 21:55:48.313112
363,2020-12-28,125401.29,43344.78,431873837.26,22719.13,431873837.26,129143504.0,2025-05-25 21:55:48.313112
364,2020-12-29,142037.36,41812.21,433069214.82,50009.12,433069214.82,124103251.51,2025-05-25 21:55:48.313112
365,2020-12-30,127089.32,46058.57,434259758.1,15923.86,434259758.1,118091834.05,2025-05-25 21:55:48.313112
366,2020-12-31,110520.65,43949.9,435450569.6,861.22,435450569.6,114982819.81,2025-05-25 21:55:48.313112
367,2021-01-01,141653.98,43989.78,436647621.88,42239.35,436647621.88,115041503.77,2025-05-25 21:55:48.313112
368,2021-01-02,144740.56,38926.34,437851808.79,63232.94,437851808.79,112405128.96,2025-05-25 21:55:48.313112
369,2021-01-03,128459.02,40012.66,439052309.51,37903.17,439052309.51,114155301.69,2025-05-25 21:55:48.313112
370,2021-01-04,134884.71,47298.17,440251339.6,22185.7,440251339.6,112571659.7,2025-05-25 21:55:48.313112
371,2021-01-05,120970.96,38094.76,441450292.59,34312.09,441450292.59,114168881.85,2025-05-25 21:55:48.313112
372,2021-01-06,138152.78,40482.03,442650325.18,49263.61,442650325.18,114927458.13,2025-05-25 21:55:48.313112
373,2021-01-07,154566.22,44980.44,443851747.85,56153.51,443851747.85,116994273.06,2025-05-25 21:55:48.313112
374,2021-01-08,139951.94,37413.64,445053229.55,61890.46,445053229.55,119653174.95,2025-05-25 21:55:48.313112
375,2021-01-09,137650.88,43177.41,446249442.98,39609.79,446249442.98,119970735.17,2025-05-25 21:55:48.313112
376,2021-01-10,135528.59,42876.43,447449255.97,37783.35,447449255.97,121040648.93,2025-05-25 21:55:48.313112
377,2021-01-11,137501.82,43722.46,448653102.77,37594.24,448653102.77,119545355.55,2025-05-25 21:55:48.313112
378,2021-01-12,129035.54,52248.16,449856014.18,-2113.16,449856014.18,120290960.3,2025-05-25 21:55:48.313112
379,2021-01-13,130869.04,36942.8,451060494.46,51349.38,451060494.46,119518626.13,2025-05-25 21:55:48.313112
380,2021-01-14,127161.68,34659.25,452266773.39,54018.07,452266773.39,121404163.14,2025-05-25 21:55:48.313112
381,2021-01-15,134286.95,42495.0,453469631.31,37399.27,453469631.31,124610755.25,2025-05-25 21:55:48.313112
382,2021-01-16,141618.38,41777.58,454674722.16,49565.9,454674722.16,124382285.54,2025-05-25 21:55:48.313112
383,2021-01-17,135929.05,44352.01,455871479.3,33398.68,455871479.3,120456664.31,2025-05-25 21:55:48.313112
384,2021-01-18,141559.65,34255.21,457065060.42,74562.17,457065060.42,121096479.5,2025-05-25 21:55:48.313112
385,2021-01-19,132921.63,40406.03,458260181.21,42542.06,458260181.21,119160304.12,2025-05-25 21:55:48.313112
386,2021-01-20,140832.89,35093.43,459455452.72,70799.09,459455452.72,125509729.17,2025-05-25 21:55:48.313112
387,2021-01-21,137432.27,43068.72,460643213.82,39680.64,460643213.82,127945361.69,2025-05-25 21:55:48.313112
388,2021-01-22,137608.37,38015.66,461836334.39,56758.98,461836334.39,129870423.77,2025-05-25 21:55:48.313112
389,2021-01-23,130565.5,43517.55,463028384.8,29028.83,463028384.8,135060407.68,2025-05-25 21:55:48.313112
390,2021-01-24,140886.69,36319.44,464229054.4,66784.1,464229054.4,136940543.06,2025-05-25 21:55:48.313112
391,2021-01-25,126679.3,44619.73,465430924.12,20173.31,465430924.12,137359463.07,2025-05-25 21:55:48.313112
392,2021-01-26,128061.38,44809.49,466632132.47,21383.54,466632132.47,142314083.93,2025-05-25 21:55:48.313112
393,2021-01-27,116805.3,40429.59,467829835.75,20975.09,467829835.75,143912851.04,2025-05-25 21:55:48.313112
394,2021-01-28,137252.93,47967.33,469033762.71,23112.8,469033762.71,145260819.3,2025-05-25 21:55:48.313112
395,2021-01-29,147417.06,43040.05,470228942.14,53089.24,470228942.14,143226506.88,2025-05-25 21:55:48.313112
396,2021-01-30,116571.98,40778.5,471425922.14,19500.95,471425922.14,137588955.21,2025-05-25 21:55:48.313112
397,2021-01-31,132382.09,42330.98,472616446.95,35406.2,472616446.95,141083190.75,2025-05-25 21:55:48.313112
398,2021-02-01,142436.26,45290.09,473809271.37,38948.03,473809271.37,144241755.76,2025-05-25 21:55:48.313112
399,2021-02-02,153021.9,35293.75,475001758.58,86383.38,475001758.58,145532367.93,2025-05-25 21:55:48.313112
400,2021-02-03,147133.89,41956.2,476197699.39,56324.51,476197699.39,141599064.01,2025-05-25 21:55:48.313112
401,2021-02-04,135400.37,41638.46,477393409.33,41738.95,477393409.33,137172794.62,2025-05-25 21:55:48.313112
402,2021-02-05,135957.4,48297.51,478589211.05,20284.84,478589211.05,133540710.88,2025-05-25 21:55:48.313112
403,2021-02-06,114965.37,44867.36,479786369.81,3729.31,479786369.81,134390896.44,2025-05-25 21:55:48.313112
404,2021-02-07,123171.14,46923.71,480983330.57,7815.81,480983330.57,133614860.27,2025-05-25 21:55:48.313112
405,2021-02-08,150252.94,40083.26,482181245.69,66726.38,482181245.69,132278573.93,2025-05-25 21:55:48.313112
406,2021-02-09,160614.38,37959.07,483382290.73,87622.26,483382290.73,125954774.79,2025-05-25 21:55:48.313112
407,2021-02-10,119461.3,37702.99,484584504.29,33605.12,484584504.29,127786942.57,2025-05-25 21:55:48.313112
408,2021-02-11,135229.74,41816.8,485786558.63,40916.99,485786558.63,125972360.18,2025-05-25 21:55:48.313112
409,2021-02-12,142058.72,47120.0,486992447.71,32344.96,486992447.71,132870754.73,2025-05-25 21:55:48.313112
410,2021-02-13,135564.02,39222.3,488194181.1,50011.05,488194181.1,133934451.39,2025-05-25 21:55:48.313112
411,2021-02-14,136226.16,43575.68,489400895.44,36382.61,489400895.44,136050862.63,2025-05-25 21:55:48.313112
412,2021-02-15,114828.76,42630.23,490609194.17,11004.25,490609194.17,141536426.73,2025-05-25 21:55:48.313112
413,2021-02-16,157985.74,37163.41,491816967.09,86769.61,491816967.09,148902579.1,2025-05-25 21:55:48.313112
414,2021-02-17,128842.98,39438.52,493023660.02,40328.88,493023660.02,152416549.28,2025-05-25 21:55:48.313112
415,2021-02-18,143049.59,40476.76,494230350.73,55810.26,494230350.73,155467400.05,2025-05-25 21:55:48.313112
416,2021-02-19,145017.65,38633.61,495436171.31,64578.18,495436171.31,150586764.96,2025-05-25 21:55:48.313112
417,2021-02-20,115258.34,45286.94,496641110.46,2721.32,496641110.46,150153198.91,2025-05-25 21:55:48.313112
418,2021-02-21,134981.44,45268.94,497843433.08,29078.78,497843433.08,144212010.91,2025-05-25 21:55:48.313112
419,2021-02-22,140482.5,45516.24,499048022.09,35589.2,499048022.09,140900668.06,2025-05-25 21:55:48.313112
420,2021-02-23,130906.15,40085.27,500252896.48,40923.97,500252896.48,140866144.02,2025-05-25 21:55:48.313112
421,2021-02-24,136176.34,44804.55,501456375.18,32219.95,501456375.18,132863967.28,2025-05-25 21:55:48.313112
