Financial_Metrics_ID,Date,Interest_Income,Interest_Expense,Average_Earning_Assets,Net_Income,Average_Total_Assets,Average_Equity,Created_At
240,2020-08-27,132559.53,49911.89,283916975.65,10373.08,283916975.65,79133867.57,2025-05-21 20:58:13.022291
241,2020-08-28,132674.17,40296.01,285103639.31,42578.85,285103639.31,79106358.17,2025-05-21 20:58:13.022291
242,2020-08-29,144705.99,45190.1,286294033.57,42307.66,286294033.57,83422471.82,2025-05-21 20:58:13.022291
243,2020-08-30,131860.56,44704.3,287491214.07,26799.76,287491214.07,82954667.31,2025-05-21 20:58:13.022291
244,2020-08-31,150731.08,44441.04,288686745.03,52837.96,288686745.03,82750773.33,2025-05-21 20:58:13.022291
245,2020-09-01,134037.42,40591.54,289879968.49,43411.44,289879968.49,79199138.92,2025-05-21 20:58:13.022291
246,2020-09-02,128376.28,38004.01,291068555.54,44488.34,291068555.54,80388269.76,2025-05-21 20:58:13.022291
247,2020-09-03,122687.96,49229.55,292270424.52,-514.56,292270424.52,80542130.94,2025-05-21 20:58:13.022291
248,2020-09-04,145841.72,46930.96,293476002.61,38019.11,293476002.61,83334208.27,2025-05-21 20:58:13.022291
249,2020-09-05,140801.78,42754.82,294682992.68,45219.65,294682992.68,81093079.75,2025-05-21 20:58:13.022291
250,2020-09-06,140297.54,42214.42,295882729.12,46348.67,295882729.12,79961825.23,2025-05-21 20:58:13.022291
251,2020-09-07,142341.32,46770.91,297082537.86,33885.39,297082537.86,79913634.93,2025-05-21 20:58:13.022291
252,2020-09-08,128941.24,42802.8,298283890.85,29245.65,298283890.85,83629761.76,2025-05-21 20:58:13.022291
253,2020-09-09,140357.64,42170.92,299487755.69,46573.78,299487755.69,86389586.8,2025-05-21 20:58:13.022291
254,2020-09-10,140825.18,37986.81,300687363.41,61144.2,300687363.41,88942041.98,2025-05-21 20:58:13.022291
255,2020-09-11,138315.23,42154.67,301891703.74,43904.73,301891703.74,86388202.89,2025-05-21 20:58:13.022291
256,2020-09-12,130088.17,44687.09,303092818.57,24493.92,303092818.57,86576789.84,2025-05-21 20:58:13.022291
257,2020-09-13,138233.44,38017.7,304299511.88,57585.58,304299511.88,88276085.79,2025-05-21 20:58:13.022291
258,2020-09-14,135297.78,45389.21,305497098.37,29099.67,305497098.37,87215394.72,2025-05-21 20:58:13.022291
259,2020-09-15,145437.04,48802.42,306695692.41,31241.3,306695692.41,84565103.74,2025-05-21 20:58:13.022291
260,2020-09-16,137335.85,39602.94,307892753.84,51104.67,307892753.84,81921140.02,2025-05-21 20:58:13.022291
261,2020-09-17,134069.93,37715.55,309090731.76,53041.42,309090731.76,81792965.23,2025-05-21 20:58:13.022291
262,2020-09-18,156794.86,52424.51,310283030.62,34311.46,310283030.62,82000220.44,2025-05-21 20:58:13.022291
263,2020-09-19,142057.34,42384.98,311476036.65,48126.52,311476036.65,85503690.3,2025-05-21 20:58:13.022291
264,2020-09-20,115510.14,39759.74,312666893.89,21481.04,312666893.89,84787003.92,2025-05-21 20:58:13.022291
265,2020-09-21,144172.98,39034.63,313868160.04,62115.22,313868160.04,83153419.89,2025-05-21 20:58:13.022291
266,2020-09-22,135566.16,40917.2,315065933.84,44364.23,315065933.84,87363584.41,2025-05-21 20:58:13.022291
267,2020-09-23,145502.21,36908.08,316263044.99,70976.02,316263044.99,88075408.66,2025-05-21 20:58:13.022291
268,2020-09-24,133450.52,37866.96,317465053.71,51710.84,317465053.71,90832551.5,2025-05-21 20:58:13.022291
269,2020-09-25,125263.81,43479.11,318668411.44,22088.04,318668411.44,95474530.99,2025-05-21 20:58:13.022291
270,2020-09-26,119723.36,51242.35,319867210.89,-11176.67,319867210.89,93043144.26,2025-05-21 20:58:13.022291
271,2020-09-27,145957.15,43914.53,321066205.62,48227.75,321066205.62,96400149.7,2025-05-21 20:58:13.022291
272,2020-09-28,132499.22,43218.96,322270792.18,32602.41,322270792.18,100573836.71,2025-05-21 20:58:13.022291
273,2020-09-29,129818.27,43470.52,323474733.31,28189.28,323474733.31,98986169.32,2025-05-21 20:58:13.022291
274,2020-09-30,144384.53,45784.86,324675002.4,39896.5,324675002.4,101270897.63,2025-05-21 20:58:13.022291
275,2020-10-01,135396.06,40595.53,325870083.3,45209.63,325870083.3,101912780.37,2025-05-21 20:58:13.022291
276,2020-10-02,128594.44,42594.55,327065975.25,29477.43,327065975.25,98762908.12,2025-05-21 20:58:13.022291
277,2020-10-03,105835.16,38807.51,328268563.42,11755.16,328268563.42,101072932.03,2025-05-21 20:58:13.022291
278,2020-10-04,137102.78,38946.84,329470815.48,52980.9,329470815.48,97502493.05,2025-05-21 20:58:13.022291
279,2020-10-05,144654.25,43652.43,330672891.36,47364.24,330672891.36,96821585.86,2025-05-21 20:58:13.022291
280,2020-10-06,132862.52,42614.09,331876216.62,35103.05,331876216.62,100532203.0,2025-05-21 20:58:13.022291
281,2020-10-07,126764.36,45668.97,333085579.82,16789.25,333085579.82,99099829.32,2025-05-21 20:58:13.022291
282,2020-10-08,131909.89,52526.35,334294154.61,792.02,334294154.61,97088488.72,2025-05-21 20:58:13.022291
283,2020-10-09,133247.06,49612.1,335499663.15,12289.07,335499663.15,95622840.44,2025-05-21 20:58:13.022291
284,2020-10-10,130283.46,43113.28,336704348.6,30000.35,336704348.6,91035990.59,2025-05-21 20:58:13.022291
285,2020-10-11,140368.02,38045.86,337912851.17,60337.81,337912851.17,96244278.38,2025-05-21 20:58:13.022291
286,2020-10-12,108102.58,42654.52,339110285.73,1955.06,339110285.73,93730487.16,2025-05-21 20:58:13.022291
287,2020-10-13,141475.42,42190.78,340307755.93,47997.93,340307755.93,92786493.66,2025-05-21 20:58:13.022291
288,2020-10-14,137479.82,42454.57,341496502.1,41791.21,341496502.1,93999361.14,2025-05-21 20:58:13.022291
289,2020-10-15,128039.73,37172.48,342682131.57,46811.36,342682131.57,96529358.18,2025-05-21 20:58:13.022291
290,2020-10-16,139205.3,40085.51,343868379.12,51988.71,343868379.12,100411698.03,2025-05-21 20:58:13.022291
291,2020-10-17,134097.79,41344.73,345055728.14,40981.29,345055728.14,105219316.16,2025-05-21 20:58:13.022291
292,2020-10-18,127293.32,38332.17,346246216.87,41950.52,346246216.87,106273274.43,2025-05-21 20:58:13.022291
293,2020-10-19,142600.08,42618.72,347438553.77,48071.05,347438553.77,106605999.22,2025-05-21 20:58:13.022291
294,2020-10-20,120380.62,35630.09,348631278.67,41740.54,348631278.67,104950937.92,2025-05-21 20:58:13.022291
295,2020-10-21,131984.5,39590.75,349824677.64,44010.15,349824677.64,101908871.23,2025-05-21 20:58:13.022291
296,2020-10-22,157987.53,34160.05,351018810.97,96783.21,351018810.97,101862460.54,2025-05-21 20:58:13.022291
297,2020-10-23,145658.12,36361.55,352218620.64,73005.66,352218620.64,103438207.67,2025-05-21 20:58:13.022291
298,2020-10-24,128942.78,36374.12,353415404.02,50676.65,353415404.02,103069318.19,2025-05-21 20:58:13.022291
299,2020-10-25,126106.23,38838.2,354609863.42,38680.97,354609863.42,100504015.96,2025-05-21 20:58:13.022291
300,2020-10-26,126216.56,34871.1,355801577.74,52051.74,355801577.74,104261765.1,2025-05-21 20:58:13.022291
301,2020-10-27,150095.61,45534.07,356991780.44,48347.24,356991780.44,106035218.75,2025-05-21 20:58:13.022291
302,2020-10-28,137782.04,48493.13,358190179.16,22065.6,358190179.16,109156959.36,2025-05-21 20:58:13.022291
303,2020-10-29,142787.08,37832.09,359392125.44,64275.8,359392125.44,108579070.96,2025-05-21 20:58:13.022291
304,2020-10-30,163781.3,41047.85,360590849.01,81548.88,360590849.01,105933533.84,2025-05-21 20:58:13.022291
305,2020-10-31,114222.18,45734.24,361789432.08,-151.23,361789432.08,106663562.69,2025-05-21 20:58:13.022291
306,2020-11-01,144828.2,47977.35,362985850.9,33179.77,362985850.9,109786156.18,2025-05-21 20:58:13.022291
307,2020-11-02,133292.6,38762.13,364184094.12,48516.36,364184094.12,111848329.56,2025-05-21 20:58:13.022291
308,2020-11-03,150118.51,39986.69,365384067.12,66869.05,365384067.12,109834382.83,2025-05-21 20:58:13.022291
309,2020-11-04,129818.14,38671.54,366583041.68,44185.74,366583041.68,112960197.5,2025-05-21 20:58:13.022291
310,2020-11-05,138252.03,44935.28,367779501.15,34551.77,367779501.15,110614264.22,2025-05-21 20:58:13.022291
311,2020-11-06,124606.7,45806.18,368976622.13,13455.02,368976622.13,110648141.03,2025-05-21 20:58:13.022291
312,2020-11-07,124169.97,42243.17,370170030.91,24749.4,370170030.91,112478425.82,2025-05-21 20:58:13.022291
313,2020-11-08,137102.38,42672.07,371362017.88,40562.93,371362017.88,107576112.9,2025-05-21 20:58:13.022291
314,2020-11-09,136733.62,46829.43,372554524.55,26213.4,372554524.55,101748017.45,2025-05-21 20:58:13.022291
315,2020-11-10,165699.61,39630.96,373747992.93,88829.61,373747992.93,101773632.49,2025-05-21 20:58:13.022291
316,2020-11-11,123892.9,45177.5,374938197.73,14598.86,374938197.73,103028827.41,2025-05-21 20:58:13.022291
317,2020-11-12,132949.09,35840.17,376127387.68,57798.23,376127387.68,102869698.24,2025-05-21 20:58:13.022291
318,2020-11-13,140072.54,43660.76,377317710.89,41227.53,377317710.89,102226442.34,2025-05-21 20:58:13.022291
319,2020-11-14,133156.04,42553.59,378513387.34,35696.1,378513387.34,97490982.59,2025-05-21 20:58:13.022291
320,2020-11-15,140095.98,44598.7,379712683.19,38132.31,379712683.19,101454369.55,2025-05-21 20:58:13.022291
321,2020-11-16,133028.72,37948.82,380915255.04,50875.56,380915255.04,103888279.85,2025-05-21 20:58:13.022291
322,2020-11-17,141946.74,47076.16,382122501.9,32341.79,382122501.9,104472468.13,2025-05-21 20:58:13.022291
323,2020-11-18,113563.3,39422.11,383333804.92,20010.72,383333804.92,98214904.79,2025-05-21 20:58:13.022291
324,2020-11-19,125534.3,44930.01,384543851.52,17612.37,384543851.52,102717669.35,2025-05-21 20:58:13.022291
325,2020-11-20,119387.15,39187.27,385752376.83,28558.65,385752376.83,106951562.06,2025-05-21 20:58:13.022291
326,2020-11-21,132645.63,46212.93,386957665.29,22817.74,386957665.29,110190845.8,2025-05-21 20:58:13.022291
327,2020-11-22,134228.26,50376.95,388157921.25,11047.83,388157921.25,108518761.44,2025-05-21 20:58:13.022291
328,2020-11-23,137450.84,38742.47,389363124.2,54126.21,389363124.2,113586875.99,2025-05-21 20:58:13.022291
329,2020-11-24,114807.24,40403.4,390564546.39,18398.31,390564546.39,111865979.28,2025-05-21 20:58:13.022291
330,2020-11-25,129676.9,47557.55,391761566.71,14377.38,391761566.71,118236692.26,2025-05-21 20:58:13.022291
331,2020-11-26,144094.6,40023.74,392963550.87,58713.66,392963550.87,117126432.66,2025-05-21 20:58:13.022291
332,2020-11-27,133136.17,44397.89,394165390.62,29521.92,394165390.62,118699910.91,2025-05-21 20:58:13.022291
333,2020-11-28,140949.43,47205.07,395371673.58,30582.33,395371673.58,118293332.4,2025-05-21 20:58:13.022291
334,2020-11-29,146660.72,40845.99,396582100.8,59394.33,396582100.8,116352270.71,2025-05-21 20:58:13.022291
335,2020-11-30,110065.04,45917.56,397784770.34,-6305.16,397784770.34,115684363.35,2025-05-21 20:58:13.022291
336,2020-12-01,143105.48,39907.04,398990281.93,57783.86,398990281.93,121640158.31,2025-05-21 20:58:13.022291
337,2020-12-02,151099.45,43460.94,400193169.55,56596.13,400193169.55,121541547.32,2025-05-21 20:58:13.022291
338,2020-12-03,148479.56,39991.99,401393163.58,64666.13,401393163.58,120571135.12,2025-05-21 20:58:13.022291
339,2020-12-04,122635.0,40819.58,402589635.91,27448.07,402589635.91,118620818.33,2025-05-21 20:58:13.022291
340,2020-12-05,133677.46,42882.01,403784134.12,35296.57,403784134.12,119119470.1,2025-05-21 20:58:13.022291
341,2020-12-06,153106.17,41248.54,404975108.9,66646.43,404975108.9,119112668.56,2025-05-21 20:58:13.022291
342,2020-12-07,134058.07,41647.0,406168543.81,39920.77,406168543.81,116525599.23,2025-05-21 20:58:13.022291
343,2020-12-08,129715.71,45330.2,407360455.12,21853.62,407360455.12,112397835.4,2025-05-21 20:58:13.022291
344,2020-12-09,116467.77,37277.86,408558439.5,31030.84,408558439.5,110837102.44,2025-05-21 20:58:13.022291
345,2020-12-10,146746.29,47044.84,409762904.91,38845.59,409762904.91,114166683.53,2025-05-21 20:58:13.022291
346,2020-12-11,143885.91,40183.78,410974316.85,57901.96,410974316.85,113050014.26,2025-05-21 20:58:13.022291
347,2020-12-12,143472.38,43192.35,412185998.65,47322.01,412185998.65,114482231.23,2025-05-21 20:58:13.022291
348,2020-12-13,120499.1,38588.71,413398959.17,32036.41,413398959.17,121263117.41,2025-05-21 20:58:13.022291
349,2020-12-14,127087.52,37473.49,414608614.43,44538.41,414608614.43,121798971.04,2025-05-21 20:58:13.022291
350,2020-12-15,137586.14,44324.32,415818453.45,35700.46,415818453.45,121745746.19,2025-05-21 20:58:13.022291
351,2020-12-16,120237.05,44021.86,417028407.56,13576.54,417028407.56,124787636.86,2025-05-21 20:58:13.022291
352,2020-12-17,142570.99,43052.74,418237044.39,46585.52,418237044.39,123691214.35,2025-05-21 20:58:13.022291
353,2020-12-18,130996.78,41041.36,419441515.42,37857.84,419441515.42,125822195.91,2025-05-21 20:58:13.022291
354,2020-12-19,146392.22,36279.59,420647928.37,74257.65,420647928.37,121382445.58,2025-05-21 20:58:13.022291
355,2020-12-20,132783.15,43521.07,421849502.74,31973.97,421849502.74,114907372.66,2025-05-21 20:58:13.022291
356,2020-12-21,148005.08,45718.87,423052121.32,44943.86,423052121.32,116750323.14,2025-05-21 20:58:13.022291
357,2020-12-22,125811.01,38196.4,424250900.52,40426.71,424250900.52,119146262.62,2025-05-21 20:58:13.022291
358,2020-12-23,115664.78,42171.07,425447318.22,13649.47,425447318.22,115857024.3,2025-05-21 20:58:13.022291
359,2020-12-24,124331.0,38123.62,426639552.52,38695.9,426639552.52,116904182.84,2025-05-21 20:58:13.022291
360,2020-12-25,137572.28,45485.04,427832534.9,31812.89,427832534.9,113380421.04,2025-05-21 20:58:13.022291
361,2020-12-26,138516.93,40393.88,429023814.6,50042.98,429023814.6,117722090.38,2025-05-21 20:58:13.022291
362,2020-12-27,130935.87,39630.96,430223269.71,42477.95,430223269.71,122841163.64,2025-05-21 20:58:13.022291
363,2020-12-28,131014.29,38684.78,431422236.92,45736.44,431422236.92,118276804.54,2025-05-21 20:58:13.022291
364,2020-12-29,132939.01,42756.99,432622503.19,34728.72,432622503.19,118824244.93,2025-05-21 20:58:13.022291
365,2020-12-30,127706.34,40553.97,433818570.09,35095.21,433818570.09,119838466.17,2025-05-21 20:58:13.022291
366,2020-12-31,136883.74,43245.7,435018014.16,38359.33,435018014.16,122344750.28,2025-05-21 20:58:13.022291
367,2021-01-01,124830.92,42847.51,436212752.92,23616.19,436212752.92,124021006.65,2025-05-21 20:58:13.022291
368,2021-01-02,129262.9,42316.14,437409122.65,31296.72,437409122.65,120568672.04,2025-05-21 20:58:13.022291
369,2021-01-03,121851.13,36340.63,438596449.32,41332.74,438596449.32,120018665.89,2025-05-21 20:58:13.022291
370,2021-01-04,137259.69,41247.54,439786905.12,45521.12,439786905.12,120285865.06,2025-05-21 20:58:13.022291
371,2021-01-05,133960.36,43848.46,440976744.75,32452.3,440976744.75,117198274.53,2025-05-21 20:58:13.022291
372,2021-01-06,152047.84,47250.41,442174596.87,45229.08,442174596.87,114051691.04,2025-05-21 20:58:13.022291
373,2021-01-07,122822.75,40275.44,443370010.41,29512.18,443370010.41,113234102.91,2025-05-21 20:58:13.022291
374,2021-01-08,141122.37,40796.51,444569893.14,52174.78,444569893.14,111778457.97,2025-05-21 20:58:13.022291
375,2021-01-09,135421.72,41393.68,445765867.45,42583.35,445765867.45,117410498.89,2025-05-21 20:58:13.022291
376,2021-01-10,154066.97,49830.99,446969244.84,39319.34,446969244.84,117432772.28,2025-05-21 20:58:13.022291
377,2021-01-11,116723.62,41837.63,448170643.44,16172.72,448170643.44,121446541.31,2025-05-21 20:58:13.022291
378,2021-01-12,136158.46,40053.43,449373671.22,48033.18,449373671.22,125870228.19,2025-05-21 20:58:13.022291
379,2021-01-13,132717.69,44230.26,450574550.51,29522.74,450574550.51,132650538.02,2025-05-21 20:58:13.022291
380,2021-01-14,141106.9,40610.8,451775928.88,52773.19,451775928.88,126646600.05,2025-05-21 20:58:13.022291
381,2021-01-15,124968.87,43447.36,452976554.76,21800.62,452976554.76,132774075.85,2025-05-21 20:58:13.022291
382,2021-01-16,142039.5,32703.16,454176288.15,80375.48,454176288.15,134687505.23,2025-05-21 20:58:13.022291
383,2021-01-17,143939.82,43024.77,455374299.52,48503.86,455374299.52,136850900.26,2025-05-21 20:58:13.022291
384,2021-01-18,133595.98,44973.91,456573828.26,28214.93,456573828.26,135175496.25,2025-05-21 20:58:13.022291
385,2021-01-19,139184.24,40423.91,457767365.31,50832.6,457767365.31,131428433.33,2025-05-21 20:58:13.022291
386,2021-01-20,137010.6,41728.67,458959515.02,43585.24,458959515.02,125543865.89,2025-05-21 20:58:13.022291
387,2021-01-21,149076.11,43807.86,460153893.99,52741.93,460153893.99,128000735.36,2025-05-21 20:58:13.022291
388,2021-01-22,149482.26,42021.0,461349167.34,59239.69,461349167.34,123253032.79,2025-05-21 20:58:13.022291
389,2021-01-23,136130.22,35921.55,462547924.83,61768.47,462547924.83,120780980.67,2025-05-21 20:58:13.022291
390,2021-01-24,121140.26,42571.27,463741278.58,19616.11,463741278.58,117023073.72,2025-05-21 20:58:13.022291
391,2021-01-25,126398.59,33350.53,464936449.64,57363.03,464936449.64,120665057.55,2025-05-21 20:58:13.022291
392,2021-01-26,134323.36,38812.07,466133401.34,49724.24,466133401.34,120634745.03,2025-05-21 20:58:13.022291
393,2021-01-27,116583.39,45753.07,467331918.07,2934.3,467331918.07,127944670.21,2025-05-21 20:58:13.022291
394,2021-01-28,137404.47,43047.32,468530312.73,39714.89,468530312.73,129326400.63,2025-05-21 20:58:13.022291
395,2021-01-29,149965.92,46086.62,469727224.79,46332.51,469727224.79,129904036.88,2025-05-21 20:58:13.022291
396,2021-01-30,146630.89,43335.19,470929088.99,51057.24,470929088.99,130616508.97,2025-05-21 20:58:13.022291
397,2021-01-31,141298.91,45203.79,472141096.22,37719.24,472141096.22,131030972.19,2025-05-21 20:58:13.022291
398,2021-02-01,122502.32,44324.49,473348194.7,15588.13,473348194.7,126101815.65,2025-05-21 20:58:13.022291
399,2021-02-02,116890.71,35407.16,474563228.76,37830.41,474563228.76,127976383.9,2025-05-21 20:58:13.022291
400,2021-02-03,156470.09,36446.94,475777728.26,87137.0,475777728.26,122378100.98,2025-05-21 20:58:13.022291
401,2021-02-04,127882.58,44656.81,476994130.19,21654.06,476994130.19,122925785.85,2025-05-21 20:58:13.022291
402,2021-02-05,123066.08,41811.84,478212319.88,24715.29,478212319.88,126778782.6,2025-05-21 20:58:13.022291
403,2021-02-06,150597.36,38176.08,479425343.33,73542.87,479425343.33,125211327.65,2025-05-21 20:58:13.022291
404,2021-02-07,133049.79,48221.23,480636356.9,16662.28,480636356.9,124749262.9,2025-05-21 20:58:13.022291
405,2021-02-08,125850.44,40777.39,481850586.68,31875.95,481850586.68,125415944.49,2025-05-21 20:58:13.022291
406,2021-02-09,140383.26,42327.17,483058464.97,46087.11,483058464.97,128783008.78,2025-05-21 20:58:13.022291
407,2021-02-10,138614.38,39309.42,484265440.6,53787.79,484265440.6,134610772.17,2025-05-21 20:58:13.022291
408,2021-02-11,145676.56,41057.99,485465792.81,57375.45,485465792.81,132457079.68,2025-05-21 20:58:13.022291
409,2021-02-12,143496.08,43147.28,486665126.15,47503.84,486665126.15,131164507.85,2025-05-21 20:58:13.022291
410,2021-02-13,146204.02,39684.55,487867577.83,62656.85,487867577.83,133515004.84,2025-05-21 20:58:13.022291
411,2021-02-14,116476.94,44613.41,489073778.63,6591.22,489073778.63,134140851.15,2025-05-21 20:58:13.022291
412,2021-02-15,143957.21,42144.45,490279278.28,51461.45,490279278.28,136199162.83,2025-05-21 20:58:13.022291
413,2021-02-16,109438.25,41787.85,491485535.88,6624.83,491485535.88,137830008.21,2025-05-21 20:58:13.022291
414,2021-02-17,131206.25,38821.62,492691167.86,45536.26,492691167.86,134104081.19,2025-05-21 20:58:13.022291
415,2021-02-18,116172.7,43080.48,493901488.21,11295.35,493901488.21,138542274.88,2025-05-21 20:58:13.022291
416,2021-02-19,135615.13,43509.21,495109788.6,35789.46,495109788.6,137011971.14,2025-05-21 20:58:13.022291
417,2021-02-20,145514.5,41733.27,496315214.97,54908.43,496315214.97,133603409.57,2025-05-21 20:58:13.022291
418,2021-02-21,129988.34,40843.81,497513828.15,37171.74,497513828.15,136665689.76,2025-05-21 20:58:13.022291
419,2021-02-22,136302.11,48545.57,498711767.44,19917.59,498711767.44,137353621.68,2025-05-21 20:58:13.022291
420,2021-02-23,135398.11,37601.86,499909119.14,55191.29,499909119.14,134108886.16,2025-05-21 20:58:13.022291
