Finance_ID,Date,Total_Assets,Total_Liabilities,Total_Equity,Revenue,Expenses,Net_Profit,Report_Date,Currency,Created_At
202,2020-07-20,242247207.01,160004146.57,82243060.43,206911.46,152072.38,54839.08,2020-07-20,EUR,2025-05-21 20:57:55.631248
203,2020-07-21,243451573.46,168477853.62,74973719.84,190252.36,130169.41,60082.95,2020-07-21,EUR,2025-05-21 20:57:55.631248
204,2020-07-22,244650235.97,185794721.52,58855514.46,170692.3,126186.52,44505.78,2020-07-22,EUR,2025-05-21 20:57:55.631248
205,2020-07-23,245839269.53,160078245.55,85761023.99,181347.15,145682.68,35664.47,2020-07-23,EUR,2025-05-21 20:57:55.631248
206,2020-07-24,246987744.78,183171801.5,63815943.28,197628.2,119791.01,77837.19,2020-07-24,EUR,2025-05-21 20:57:55.631248
207,2020-07-25,248178390.27,177323614.56,70854775.71,174537.99,129831.69,44706.29,2020-07-25,EUR,2025-05-21 20:57:55.631248
208,2020-07-26,249349905.91,176946996.33,72402909.58,193622.73,146201.06,47421.67,2020-07-26,EUR,2025-05-21 20:57:55.631248
209,2020-07-27,250534899.8,168686028.27,81848871.54,182827.43,134075.99,48751.45,2020-07-27,EUR,2025-05-21 20:57:55.631248
210,2020-07-28,251719941.23,182829653.69,68890287.54,167679.44,144984.76,22694.67,2020-07-28,EUR,2025-05-21 20:57:55.631248
211,2020-07-29,252910688.52,165342035.0,87568653.52,184377.21,128060.03,56317.18,2020-07-29,EUR,2025-05-21 20:57:55.631248
212,2020-07-30,254124169.61,194667818.24,59456351.37,195715.19,145812.98,49902.21,2020-07-30,EUR,2025-05-21 20:57:55.631248
213,2020-07-31,255354923.42,180900471.73,74454451.69,189371.4,134292.99,55078.42,2020-07-31,EUR,2025-05-21 20:57:55.631248
214,2020-08-01,256599237.1,191115238.3,65483998.79,159582.12,138310.84,21271.28,2020-08-01,EUR,2025-05-21 20:57:55.631248
215,2020-08-02,257786168.44,180449850.7,77336317.73,176096.41,118569.05,57527.35,2020-08-02,EUR,2025-05-21 20:57:55.631248
216,2020-08-03,258964959.06,177227800.99,81737158.07,179447.61,145822.9,33624.7,2020-08-03,EUR,2025-05-21 20:57:55.631248
217,2020-08-04,260147286.27,188646812.78,71500473.49,162608.17,147741.69,14866.48,2020-08-04,EUR,2025-05-21 20:57:55.631248
218,2020-08-05,261301270.97,184108579.9,77192691.07,166579.35,154991.98,11587.37,2020-08-05,EUR,2025-05-21 20:57:55.631248
219,2020-08-06,262480928.7,175604443.03,86876485.67,205158.05,132580.67,72577.37,2020-08-06,EUR,2025-05-21 20:57:55.631248
220,2020-08-07,263660960.87,177516016.36,86144944.52,162769.87,125834.14,36935.73,2020-08-07,EUR,2025-05-21 20:57:55.631248
221,2020-08-08,264810211.26,178900556.18,85909655.08,192294.93,133173.01,59121.92,2020-08-08,EUR,2025-05-21 20:57:55.631248
222,2020-08-09,265957836.59,195789797.53,70168039.06,175676.77,135746.01,39930.76,2020-08-09,EUR,2025-05-21 20:57:55.631248
223,2020-08-10,267165542.13,187129890.43,80035651.7,194329.56,148042.6,46286.96,2020-08-10,EUR,2025-05-21 20:57:55.631248
224,2020-08-11,268351487.61,174962790.2,93388697.4,217616.88,133138.22,84478.66,2020-08-11,EUR,2025-05-21 20:57:55.631248
225,2020-08-12,269567001.98,191046420.0,78520581.98,191868.3,158825.92,33042.38,2020-08-12,EUR,2025-05-21 20:57:55.631248
226,2020-08-13,270747113.68,176041527.11,94705586.58,179341.79,159212.17,20129.62,2020-08-13,EUR,2025-05-21 20:57:55.631248
227,2020-08-14,271935884.39,204065479.24,67870405.15,172125.05,150290.12,21834.92,2020-08-14,EUR,2025-05-21 20:57:55.631248
228,2020-08-15,273138931.36,188754118.22,84384813.13,214736.92,123493.7,91243.22,2020-08-15,EUR,2025-05-21 20:57:55.631248
229,2020-08-16,274374748.63,185553127.32,88821621.31,174140.97,187492.46,-13351.49,2020-08-16,EUR,2025-05-21 20:57:55.631248
230,2020-08-17,275579578.13,181474194.88,94105383.25,183685.74,132214.87,51470.87,2020-08-17,EUR,2025-05-21 20:57:55.631248
231,2020-08-18,276741490.71,198859966.7,77881524.01,196433.43,137453.76,58979.67,2020-08-18,EUR,2025-05-21 20:57:55.631248
232,2020-08-19,277937575.94,197808907.61,80128668.33,189779.48,156191.81,33587.67,2020-08-19,EUR,2025-05-21 20:57:55.631248
233,2020-08-20,279167910.78,204494193.23,74673717.54,194331.33,121305.43,73025.9,2020-08-20,EUR,2025-05-21 20:57:55.631248
234,2020-08-21,280348123.74,203942874.59,76405249.15,158157.29,120383.86,37773.43,2020-08-21,EUR,2025-05-21 20:57:55.631248
235,2020-08-22,281528168.87,213501661.67,68026507.2,154360.61,133137.39,21223.22,2020-08-22,EUR,2025-05-21 20:57:55.631248
236,2020-08-23,282692267.67,198747414.31,83944853.36,180397.01,125339.14,55057.88,2020-08-23,EUR,2025-05-21 20:57:55.631248
237,2020-08-24,283903300.44,187960604.98,95942695.46,142714.51,139871.98,2842.53,2020-08-24,EUR,2025-05-21 20:57:55.631248
238,2020-08-25,285113288.43,195280246.44,89833041.99,169578.35,147326.07,22252.28,2020-08-25,EUR,2025-05-21 20:57:55.631248
239,2020-08-26,286346368.84,214171559.24,72174809.6,168552.7,153963.02,14589.68,2020-08-26,EUR,2025-05-21 20:57:55.631248
240,2020-08-27,287487311.56,219877395.33,67609916.24,176746.04,166372.96,10373.08,2020-08-27,EUR,2025-05-21 20:57:55.631248
241,2020-08-28,288654769.36,212442086.0,76212683.36,176898.9,134320.05,42578.85,2020-08-28,EUR,2025-05-21 20:57:55.631248
242,2020-08-29,289860928.68,191621625.94,98239302.75,192941.32,150633.66,42307.66,2020-08-29,EUR,2025-05-21 20:57:55.631248
243,2020-08-30,291072531.18,210402309.38,80670221.8,175814.08,149014.32,26799.76,2020-08-30,EUR,2025-05-21 20:57:55.631248
244,2020-08-31,292272017.18,197756579.61,94515437.57,200974.77,148136.81,52837.96,2020-08-31,EUR,2025-05-21 20:57:55.631248
245,2020-09-01,293465852.64,228494251.51,64971601.13,178716.56,135305.12,43411.44,2020-09-01,EUR,2025-05-21 20:57:55.631248
246,2020-09-02,294666478.21,214167752.74,80498725.48,171168.38,126680.04,44488.34,2020-09-02,EUR,2025-05-21 20:57:55.631248
247,2020-09-03,295900394.38,227213449.89,68686944.49,163583.95,164098.51,-514.56,2020-09-03,EUR,2025-05-21 20:57:55.631248
248,2020-09-04,297093816.01,201336591.32,95757224.69,194455.63,156436.52,38019.11,2020-09-04,EUR,2025-05-21 20:57:55.631248
249,2020-09-05,298309859.13,215758456.04,82551403.09,187735.71,142516.06,45219.65,2020-09-05,EUR,2025-05-21 20:57:55.631248
250,2020-09-06,299470686.29,226719246.15,72751440.14,187063.39,140714.72,46348.67,2020-09-06,EUR,2025-05-21 20:57:55.631248
251,2020-09-07,300670678.36,206492572.85,94178105.5,189788.42,155903.03,33885.39,2020-09-07,EUR,2025-05-21 20:57:55.631248
252,2020-09-08,301875323.55,210890834.62,90984488.93,171921.65,142676.0,29245.65,2020-09-08,EUR,2025-05-21 20:57:55.631248
253,2020-09-09,303093532.14,203276031.36,99817500.78,187143.52,140569.73,46573.78,2020-09-09,EUR,2025-05-21 20:57:55.631248
254,2020-09-10,304297648.36,217743517.63,86554130.73,187766.91,126622.71,61144.2,2020-09-10,EUR,2025-05-21 20:57:55.631248
255,2020-09-11,305524198.35,227643847.27,77880351.08,184420.31,140515.58,43904.73,2020-09-11,EUR,2025-05-21 20:57:55.631248
256,2020-09-12,306717662.96,222846151.22,83871511.75,173450.89,148956.96,24493.92,2020-09-12,EUR,2025-05-21 20:57:55.631248
257,2020-09-13,307917539.42,223271027.65,84646511.77,184311.26,126725.68,57585.58,2020-09-13,EUR,2025-05-21 20:57:55.631248
258,2020-09-14,309053783.83,222300515.8,86753268.03,180397.04,151297.37,29099.67,2020-09-14,EUR,2025-05-21 20:57:55.631248
259,2020-09-15,310265481.8,237833029.72,72432452.07,193916.05,162674.75,31241.3,2020-09-15,EUR,2025-05-21 20:57:55.631248
260,2020-09-16,311472962.13,230163207.4,81309754.74,183114.47,132009.8,51104.67,2020-09-16,EUR,2025-05-21 20:57:55.631248
261,2020-09-17,312683493.82,227026586.66,85656907.16,178759.91,125718.49,53041.42,2020-09-17,EUR,2025-05-21 20:57:55.631248
262,2020-09-18,313870290.41,234539152.86,79331137.55,209059.82,174748.36,34311.46,2020-09-18,EUR,2025-05-21 20:57:55.631248
263,2020-09-19,315068705.15,206672904.34,108395800.81,189409.78,141283.26,48126.52,2020-09-19,EUR,2025-05-21 20:57:55.631248
264,2020-09-20,316253540.09,236623832.97,79629707.11,154013.52,132532.47,21481.04,2020-09-20,EUR,2025-05-21 20:57:55.631248
265,2020-09-21,317462646.88,242144467.12,75318179.76,192230.64,130115.42,62115.22,2020-09-21,EUR,2025-05-21 20:57:55.631248
266,2020-09-22,318649898.4,216746294.68,101903603.72,180754.88,136390.66,44364.23,2020-09-22,EUR,2025-05-21 20:57:55.631248
267,2020-09-23,319852740.15,233560215.61,86292524.54,194002.95,123026.93,70976.02,2020-09-23,EUR,2025-05-21 20:57:55.631248
268,2020-09-24,321097554.86,216140647.85,104956907.01,177934.03,126223.19,51710.84,2020-09-24,EUR,2025-05-21 20:57:55.631248
269,2020-09-25,322293794.58,210468800.61,111824993.97,167018.41,144930.37,22088.04,2020-09-25,EUR,2025-05-21 20:57:55.631248
270,2020-09-26,323460301.27,232084207.59,91376093.68,159631.15,170807.82,-11176.67,2020-09-26,EUR,2025-05-21 20:57:55.631248
271,2020-09-27,324646503.21,221517757.98,103128745.23,194609.53,146381.78,48227.75,2020-09-27,EUR,2025-05-21 20:57:55.631248
272,2020-09-28,325894752.77,221360763.97,104533988.8,176665.62,144063.21,32602.41,2020-09-28,EUR,2025-05-21 20:57:55.631248
273,2020-09-29,327077486.33,236287554.33,90789932.0,173091.03,144901.75,28189.28,2020-09-29,EUR,2025-05-21 20:57:55.631248
274,2020-09-30,328254623.77,225969001.05,102285622.71,192512.7,152616.21,39896.5,2020-09-30,EUR,2025-05-21 20:57:55.631248
275,2020-10-01,329463121.16,220013034.94,109450086.22,180528.08,135318.44,45209.63,2020-10-01,EUR,2025-05-21 20:57:55.631248
276,2020-10-02,330665038.22,240889150.03,89775888.19,171459.25,141981.82,29477.43,2020-10-02,EUR,2025-05-21 20:57:55.631248
277,2020-10-03,331878418.5,224332157.47,107546261.03,141113.55,129358.38,11755.16,2020-10-03,EUR,2025-05-21 20:57:55.631248
278,2020-10-04,333062267.58,254926595.21,78135672.37,182803.7,129822.8,52980.9,2020-10-04,EUR,2025-05-21 20:57:55.631248
279,2020-10-05,334309283.94,234541645.46,99767638.47,192872.33,145508.09,47364.24,2020-10-05,EUR,2025-05-21 20:57:55.631248
280,2020-10-06,335500763.17,218736511.18,116764251.99,177150.03,142046.98,35103.05,2020-10-06,EUR,2025-05-21 20:57:55.631248
281,2020-10-07,336720166.14,244461159.2,92259006.94,169019.15,152229.9,16789.25,2020-10-07,EUR,2025-05-21 20:57:55.631248
282,2020-10-08,337923144.75,242552442.67,95370702.08,175879.86,175087.84,792.02,2020-10-08,EUR,2025-05-21 20:57:55.631248
283,2020-10-09,339103597.99,259587247.8,79516350.19,177662.74,165373.67,12289.07,2020-10-09,EUR,2025-05-21 20:57:55.631248
284,2020-10-10,340311216.64,264872904.57,75438312.07,173711.28,143710.93,30000.35,2020-10-10,EUR,2025-05-21 20:57:55.631248
285,2020-10-11,341521785.55,226928098.62,114593686.93,187157.36,126819.55,60337.81,2020-10-11,EUR,2025-05-21 20:57:55.631248
286,2020-10-12,342691325.85,260520225.95,82171099.9,144136.78,142181.73,1955.06,2020-10-12,EUR,2025-05-21 20:57:55.631248
287,2020-10-13,343883054.62,233726757.13,110156297.49,188633.89,140635.95,47997.93,2020-10-13,EUR,2025-05-21 20:57:55.631248
288,2020-10-14,345041389.31,244292310.0,100749079.3,183306.43,141515.22,41791.21,2020-10-14,EUR,2025-05-21 20:57:55.631248
289,2020-10-15,346222551.03,233141869.65,113080681.38,170719.64,123908.28,46811.36,2020-10-15,EUR,2025-05-21 20:57:55.631248
290,2020-10-16,347407330.84,240714601.69,106692729.15,185607.07,133618.36,51988.71,2020-10-16,EUR,2025-05-21 20:57:55.631248
291,2020-10-17,348622659.8,239531020.86,109091638.94,178797.06,137815.77,40981.29,2020-10-17,EUR,2025-05-21 20:57:55.631248
292,2020-10-18,349855206.64,227883811.79,121971394.85,169724.42,127773.91,41950.52,2020-10-18,EUR,2025-05-21 20:57:55.631248
293,2020-10-19,351037684.13,266537510.7,84500173.43,190133.44,142062.4,48071.05,2020-10-19,EUR,2025-05-21 20:57:55.631248
294,2020-10-20,352232128.91,253661260.54,98570868.37,160507.5,118766.96,41740.54,2020-10-20,EUR,2025-05-21 20:57:55.631248
295,2020-10-21,353395182.16,273940569.65,79454612.51,175979.33,131969.18,44010.15,2020-10-21,EUR,2025-05-21 20:57:55.631248
296,2020-10-22,354581484.28,241825677.74,112755806.54,210650.04,113866.83,96783.21,2020-10-22,EUR,2025-05-21 20:57:55.631248
297,2020-10-23,355805998.54,238083039.5,117722959.04,194210.82,121205.16,73005.66,2020-10-23,EUR,2025-05-21 20:57:55.631248
298,2020-10-24,357000143.51,250490730.94,106509412.57,171923.7,121247.05,50676.65,2020-10-24,EUR,2025-05-21 20:57:55.631248
299,2020-10-25,358216422.39,254202143.13,104014279.26,168141.64,129460.68,38680.97,2020-10-25,EUR,2025-05-21 20:57:55.631248
300,2020-10-26,359379684.37,248575266.97,110804417.4,168288.74,116237.0,52051.74,2020-10-26,EUR,2025-05-21 20:57:55.631248
301,2020-10-27,360563547.82,249578503.88,110985043.94,200127.48,151780.24,48347.24,2020-10-27,EUR,2025-05-21 20:57:55.631248
302,2020-10-28,361783973.18,260477176.43,101306796.75,183709.38,161643.78,22065.6,2020-10-28,EUR,2025-05-21 20:57:55.631248
303,2020-10-29,362995108.25,254284520.5,108710587.75,190382.77,126106.97,64275.8,2020-10-29,EUR,2025-05-21 20:57:55.631248
304,2020-10-30,364197063.57,264992864.33,99204199.24,218375.07,136826.18,81548.88,2020-10-30,EUR,2025-05-21 20:57:55.631248
305,2020-10-31,365390224.98,253770610.48,111619614.51,152296.24,152447.47,-151.23,2020-10-31,EUR,2025-05-21 20:57:55.631248
306,2020-11-01,366591354.14,240718920.49,125872433.66,193104.27,159924.5,33179.77,2020-11-01,EUR,2025-05-21 20:57:55.631248
307,2020-11-02,367767386.9,242527755.81,125239631.1,177723.47,129207.11,48516.36,2020-11-02,EUR,2025-05-21 20:57:55.631248
308,2020-11-03,368963358.82,272075942.03,96887416.78,200158.01,133288.96,66869.05,2020-11-03,EUR,2025-05-21 20:57:55.631248
309,2020-11-04,370176795.12,246989295.68,123187499.44,173090.86,128905.12,44185.74,2020-11-04,EUR,2025-05-21 20:57:55.631248
310,2020-11-05,371370324.52,279081269.68,92289054.84,184336.04,149784.27,34551.77,2020-11-05,EUR,2025-05-21 20:57:55.631248
311,2020-11-06,372576910.41,273135573.51,99441336.9,166142.27,152687.26,13455.02,2020-11-06,EUR,2025-05-21 20:57:55.631248
312,2020-11-07,373744086.43,249312478.44,124431607.99,165559.96,140810.56,24749.4,2020-11-07,EUR,2025-05-21 20:57:55.631248
313,2020-11-08,374935262.97,283379019.73,91556243.24,182803.17,142240.23,40562.93,2020-11-08,EUR,2025-05-21 20:57:55.631248
314,2020-11-09,376114933.59,291671970.62,84442962.96,182311.5,156098.09,26213.4,2020-11-09,EUR,2025-05-21 20:57:55.631248
315,2020-11-10,377317637.49,280250915.42,97066722.06,220932.81,132103.2,88829.61,2020-11-10,EUR,2025-05-21 20:57:55.631248
316,2020-11-11,378508228.67,246534364.79,131973863.88,165190.54,150591.68,14598.86,2020-11-11,EUR,2025-05-21 20:57:55.631248
317,2020-11-12,379694654.21,288519503.52,91175150.68,177265.45,119467.22,57798.23,2020-11-12,EUR,2025-05-21 20:57:55.631248
318,2020-11-13,380909172.87,285970627.31,94938545.55,186763.38,145535.85,41227.53,2020-11-13,EUR,2025-05-21 20:57:55.631248
319,2020-11-14,382113821.57,290830431.8,91283389.78,177541.39,141845.29,35696.1,2020-11-14,EUR,2025-05-21 20:57:55.631248
320,2020-11-15,383330333.96,264030382.05,119299951.91,186794.64,148662.32,38132.31,2020-11-15,EUR,2025-05-21 20:57:55.631248
321,2020-11-16,384532936.49,283052601.39,101480335.09,177371.62,126496.07,50875.56,2020-11-16,EUR,2025-05-21 20:57:55.631248
322,2020-11-17,385768365.5,284612325.48,101156040.02,189262.32,156920.53,32341.79,2020-11-17,EUR,2025-05-21 20:57:55.631248
323,2020-11-18,386987349.81,298816429.28,88170920.53,151417.74,131407.02,20010.72,2020-11-18,EUR,2025-05-21 20:57:55.631248
324,2020-11-19,388164980.44,265470477.88,122694502.56,167379.07,149766.69,17612.37,2020-11-19,EUR,2025-05-21 20:57:55.631248
325,2020-11-20,389368850.05,264793055.53,124575794.52,159182.87,130624.23,28558.65,2020-11-20,EUR,2025-05-21 20:57:55.631248
326,2020-11-21,390550840.81,276592464.83,113958375.98,176860.84,154043.1,22817.74,2020-11-21,EUR,2025-05-21 20:57:55.631248
327,2020-11-22,391732125.66,284136764.31,107595361.35,178971.01,167923.18,11047.83,2020-11-22,EUR,2025-05-21 20:57:55.631248
328,2020-11-23,392969357.16,256012220.22,136957136.94,183267.79,129141.58,54126.21,2020-11-23,EUR,2025-05-21 20:57:55.631248
329,2020-11-24,394178320.79,305068557.74,89109763.05,153076.32,134678.01,18398.31,2020-11-24,EUR,2025-05-21 20:57:55.631248
330,2020-11-25,395366492.08,262600580.63,132765911.45,172902.54,158525.16,14377.38,2020-11-25,EUR,2025-05-21 20:57:55.631248
331,2020-11-26,396578869.55,281656184.24,114922685.31,192126.13,133412.48,58713.66,2020-11-26,EUR,2025-05-21 20:57:55.631248
332,2020-11-27,397781728.28,262191585.98,135590142.3,177514.89,147992.97,29521.92,2020-11-27,EUR,2025-05-21 20:57:55.631248
333,2020-11-28,398994821.57,287882495.14,111112326.43,187932.57,157350.24,30582.33,2020-11-28,EUR,2025-05-21 20:57:55.631248
334,2020-11-29,400205116.19,306197186.68,94007929.51,195547.62,136153.29,59394.33,2020-11-29,EUR,2025-05-21 20:57:55.631248
335,2020-11-30,401388043.94,269106258.56,132281785.39,146753.39,153058.55,-6305.16,2020-11-30,EUR,2025-05-21 20:57:55.631248
336,2020-12-01,402616901.89,271816574.08,130800327.81,190807.31,133023.45,57783.86,2020-12-01,EUR,2025-05-21 20:57:55.631248
337,2020-12-02,403786705.45,271711070.98,132075634.47,201465.93,144869.79,56596.13,2020-12-02,EUR,2025-05-21 20:57:55.631248
338,2020-12-03,404978827.77,296849027.85,108129799.91,197972.75,133306.63,64666.13,2020-12-03,EUR,2025-05-21 20:57:55.631248
339,2020-12-04,406157034.54,284219109.76,121937924.78,163513.34,136065.26,27448.07,2020-12-04,EUR,2025-05-21 20:57:55.631248
340,2020-12-05,407356309.07,292753420.22,114602888.86,178236.62,142940.05,35296.57,2020-12-05,EUR,2025-05-21 20:57:55.631248
341,2020-12-06,408541939.63,314581620.93,93960318.7,204141.56,137495.14,66646.43,2020-12-06,EUR,2025-05-21 20:57:55.631248
342,2020-12-07,409742088.33,295569788.24,114172300.09,178744.09,138823.32,39920.77,2020-12-07,EUR,2025-05-21 20:57:55.631248
343,2020-12-08,410960281.05,309054300.05,101905981.0,172954.28,151100.66,21853.62,2020-12-08,EUR,2025-05-21 20:57:55.631248
344,2020-12-09,412172596.13,291022092.36,121150503.77,155290.36,124259.52,31030.84,2020-12-09,EUR,2025-05-21 20:57:55.631248
345,2020-12-10,413410085.65,281973218.15,131436867.5,195661.72,156816.13,38845.59,2020-12-10,EUR,2025-05-21 20:57:55.631248
346,2020-12-11,414636918.12,300515678.23,114121239.9,191847.88,133945.92,57901.96,2020-12-11,EUR,2025-05-21 20:57:55.631248
347,2020-12-12,415838081.65,291209674.02,124628407.63,191296.51,143974.5,47322.01,2020-12-12,EUR,2025-05-21 20:57:55.631248
348,2020-12-13,417032663.28,275606141.3,141426521.98,160665.47,128629.05,32036.41,2020-12-13,EUR,2025-05-21 20:57:55.631248
349,2020-12-14,418209675.1,300286399.6,117923275.5,169450.03,124911.62,44538.41,2020-12-14,EUR,2025-05-21 20:57:55.631248
350,2020-12-15,419429154.25,317895747.19,101533407.06,183448.19,147747.73,35700.46,2020-12-15,EUR,2025-05-21 20:57:55.631248
351,2020-12-16,420642274.85,278198536.38,142443738.47,160316.07,146739.54,13576.54,2020-12-16,EUR,2025-05-21 20:57:55.631248
352,2020-12-17,421870543.46,298108633.53,123761909.94,190094.65,143509.13,46585.52,2020-12-17,EUR,2025-05-21 20:57:55.631248
353,2020-12-18,423068215.38,294030104.62,129038110.76,174662.38,136804.55,37857.84,2020-12-18,EUR,2025-05-21 20:57:55.631248
354,2020-12-19,424282972.28,330732816.9,93550155.38,195189.63,120931.98,74257.65,2020-12-19,EUR,2025-05-21 20:57:55.631248
355,2020-12-20,425443683.89,329342672.39,96101011.5,177044.2,145070.23,31973.97,2020-12-20,EUR,2025-05-21 20:57:55.631248
356,2020-12-21,426628005.11,295804076.25,130823928.86,197340.1,152396.24,44943.86,2020-12-21,EUR,2025-05-21 20:57:55.631248
357,2020-12-22,427820608.7,309515625.27,118304983.43,167748.02,127321.32,40426.71,2020-12-22,EUR,2025-05-21 20:57:55.631248
358,2020-12-23,429017198.72,309598128.5,119419070.22,154219.71,140570.24,13649.47,2020-12-23,EUR,2025-05-21 20:57:55.631248
359,2020-12-24,430216183.56,299124163.84,131092019.72,165774.66,127078.75,38695.9,2020-12-24,EUR,2025-05-21 20:57:55.631248
360,2020-12-25,431419092.05,327047313.87,104371778.18,183429.71,151616.81,31812.89,2020-12-25,EUR,2025-05-21 20:57:55.631248
361,2020-12-26,432621930.14,308680089.41,123941840.73,184689.24,134646.26,50042.98,2020-12-26,EUR,2025-05-21 20:57:55.631248
362,2020-12-27,433839869.66,301905345.29,131934524.37,174581.16,132103.21,42477.95,2020-12-27,EUR,2025-05-21 20:57:55.631248
363,2020-12-28,435020775.61,336147360.48,98873415.13,174685.72,128949.28,45736.44,2020-12-28,EUR,2025-05-21 20:57:55.631248
364,2020-12-29,436222472.62,314085406.49,122137066.13,177252.02,142523.3,34728.72,2020-12-29,EUR,2025-05-21 20:57:55.631248
365,2020-12-30,437389667.0,310871048.09,126518618.91,170275.12,135179.91,35095.21,2020-12-30,EUR,2025-05-21 20:57:55.631248
366,2020-12-31,438612292.01,289976283.51,148636008.5,182511.66,144152.33,38359.33,2020-12-31,EUR,2025-05-21 20:57:55.631248
367,2021-01-01,439782263.41,323676690.64,116105572.77,166441.22,142825.03,23616.19,2021-01-01,EUR,2025-05-21 20:57:55.631248
